"","symbol","X","et.avg","et.sd","pval.x","pval.t"
"455","01640.HK",1.11396983226475,0.0159461848082986,0.274835508953625,3.384467105738e-13,4.5758650228983e-05
"456","01643.HK",0.64129602265267,-0.0659767993223118,0.0815445181726948,0.351880231448129,0.333241731247915
"457","01645.HK",1.47405528936033,0.0849512851774925,0.104376526208865,7.35540403635319e-07,0.294740004469222
"458","01647.HK",1.00325229413285,-0.022642255075013,0.238097297732849,6.87461454945231e-35,9.31795610286542e-05
"459","00165.HK",0.990642038094944,-0.00574138757764197,0.0789739348248764,4.55860879011372e-237,0.000789457926315187
"460","01651.HK",1.02099749140631,0.038052823606136,0.0723315054993771,7.05458914732761e-57,0.638752114252708
"461","01652.HK",0.967205431302295,-0.0458147304620531,0.18519538495549,3.54773496757465e-30,0.0215381653217648
"462","01653.HK",1.04346719223498,-0.00800446927824371,0.178576116684387,1.59975570087775e-29,6.19245650299871e-05
"463","01655.HK",0.989594315556738,-0.0257912995696383,0.103598262201706,4.33952389268463e-52,0.000116532239641311
"464","01656.HK",1.02712196937311,0.0522438606364026,0.0997303895161761,1.97981365832402e-57,1.20981225597754e-07
"465","01658.HK",0.999108829856508,0.00366979665758892,0.055347901383133,1.73141992369174e-75,0.128412109309295
"466","00166.HK",0.993383538549944,-0.0307255303473179,0.162747536625523,1.1486263358817e-178,2.65231988929213e-08
"467","01660.HK",0.949831165825177,-0.0231253874414645,0.262453754400738,5.51683254136712e-32,1.06598407466828e-12
"468","01661.HK",1.03541282599137,0.00274201436015853,0.146768053284492,3.95234129721875e-78,0.000120203534817742
"469","01662.HK",0.988484270644761,-0.00760608711066422,0.109993679101718,5.4393113646515e-65,0.000171294141393698
"470","01663.HK",1.02300223593219,0.00520949422193308,0.103968673918574,2.40028310106345e-110,2.58916135199543e-09
"471","01665.HK",0.990933018707067,-0.00259011611585461,0.107061303697849,6.17441024093057e-45,0.271950005919273
"472","01666.HK",1.01330347217319,0.0188199954944502,0.0730501431645905,2.9465194401903e-245,0.00686293572628595
"473","01667.HK",1.03404813397804,0.0306911915688045,0.128493355342323,5.20457273855541e-49,0.0694204663680145
"474","01668.HK",1.00956803706728,-0.00136080660123889,0.0913237879120196,9.16273892539687e-134,5.29372423073837e-09
"475","01669.HK",1.00013849976386,-0.00966160523932728,0.123404785416798,2.5469428548205e-71,6.37083134977469e-14
"476","00167.HK",1.01743035404983,0.00113996927281215,0.127635131217324,3.06978311238177e-200,2.18355632846221e-09
"477","01671.HK",1.02078933330112,0.0177492430741362,0.125828306462477,4.1274567021793e-40,0.0434593264556114
"478","01672.HK",1.02247415217392,0.00116237371572044,0.115193108032968,5.55908457573065e-38,0.0198841134419676
"479","01673.HK",1.01047438475499,0.00652574387093117,0.137313594240577,3.15540974479409e-81,2.72791628561028e-05
"480","01675.HK",1.00264944978286,0.0135022235164815,0.0664926995696772,1.22217060939201e-41,0.0898661869934392
"481","01676.HK",1.03856270768111,-0.000363324406250501,0.239968826643438,2.50284863628663e-33,4.5852495958539e-09
"482","01679.HK",0.966958963938019,-0.0826601059571042,0.257138602928276,7.00247243426768e-31,2.86566201467754e-06
"483","00168.HK",0.997260746404425,0.0059141672602674,0.0738787390879693,4.86780888246806e-243,0.000259239074017107
"484","01680.HK",0.988157233121037,-0.0238889213471544,0.104815646389209,2.5221993046375e-90,1.04569795257363e-07
"485","01681.HK",1.0157485755335,0.0120432755968722,0.0773462448317684,1.04557815173147e-99,0.0082691335851112
"486","01682.HK",1.01126554873066,-0.00612645610666016,0.137955160446921,1.46148696163985e-100,1.40351991452566e-07
"487","01683.HK",0.955843572804246,-0.0791080765236417,0.270754393879111,4.87030756685073e-30,4.87140750726652e-11
"488","01685.HK",1.03885691981181,0.00385941857024437,0.138463151912914,7.47654483383555e-102,2.44069529385064e-07
"489","01686.HK",1.00937193966793,0.0220472199153673,0.0652290827666118,6.60945372489109e-55,0.518349739193856
"490","01689.HK",1.00194754823032,0.0129157452672596,0.0768135720533604,1.96534263023077e-99,0.117621329202801
"491","00169.HK",1.01308756402474,0.0121581842944945,0.181851734230215,2.57929019188249e-171,1.67650664330915e-18
"492","01691.HK",0.977422930869457,0.0331393592286012,0.121358697371723,2.88319485098273e-17,0.00348803749540502
"493","01692.HK",1.03664322402819,0.0766367170424637,0.151466270846627,5.71071566761673e-20,0.00082778992927437
"494","01696.HK",1.04318655010325,0.0602955566809794,0.161816634641952,2.02991152836751e-40,0.00056744918381094
"495","01697.HK",0.996452495731192,-0.0352646354303183,0.104800780615223,2.98432959382024e-46,3.72310274714582e-07
"496","00017.HK",1.00259561249416,0.0026663143259171,0.057650971485048,1.11101505482757e-263,6.74119969549976e-05
"497","01701.HK",0.838452680406223,-0.147614177159417,0.295140523874938,2.8984121611165e-14,0.0025788141268223
"498","01702.HK",1.00932089704675,0.0139370854921909,0.116224813330049,2.83154951024751e-48,0.00436697782054684
"499","01703.HK",1.0405204904368,0.056857051175007,0.117084964940675,3.14090364140885e-32,0.736292547998734
"500","01705.HK",1.04063829627585,0.011035984209189,0.134857706561978,5.00033109764146e-40,0.0256274949770987
"501","01706.HK",1.08391589789485,0.0733590226140112,0.288988944637107,1.19533376598168e-28,1.15184180071177e-10
"502","01707.HK",0.987811802491368,-0.0133189587420154,0.0803262019617973,4.28500419633638e-53,0.131321730526303
"503","01708.HK",0.996312064068899,0.00582391619862593,0.131170525977279,2.50303266503534e-196,1.473689097444e-12
"504","01709.HK",1.01860398921676,0.0559793220196843,0.142218503522963,1.31725689296506e-42,8.23397669847933e-07
"505","00171.HK",1.00931637492551,0.00198444586466251,0.078105630692201,1.73289083520463e-239,2.68351367407054e-07
"506","01710.HK",1.02934366062902,0.0139243775339921,0.0988551215701396,7.46042417789813e-49,0.0791511191826443
"507","01711.HK",1.05036828671129,0.0363853963941276,0.15419917088945,4.85800717634796e-39,0.000296727399002552
"508","01712.HK",0.983725243543587,-0.0145267001481876,0.127233911446586,7.5701463941934e-33,0.144885946150959
"509","01713.HK",0.9936827849341,0.00060809201376326,0.148683720230174,9.42146258127363e-30,3.55433511863341e-06
"510","01715.HK",0.995142327387754,-0.0213539113284614,0.114056616118601,1.10075360121749e-38,0.076448669852722
"511","01716.HK",1.03664790618875,0.00504825020473154,0.135291853910135,6.73972156318258e-40,0.000901083539078894
"512","01717.HK",0.975277928816039,-0.0112094121944508,0.0930050861405763,1.09714732179961e-129,0.00137404019500167
"513","01719.HK",1.01495102258195,0.010713074819275,0.10815708877731,3.3470856688105e-45,0.299344149324125
"514","01720.HK",0.980732708976864,-0.048358057033646,0.120425549923525,6.71357324242705e-44,0.419655260185396
"515","01722.HK",1.02209224506624,0.00620544305417743,0.121361968704631,7.37015619515387e-44,0.00278375855722282
"516","01723.HK",0.988086975785178,0.0122075985288398,0.125693865492786,4.73249510035563e-35,0.00495946483959216
"517","01725.HK",1.05929436686174,0.147470575931336,0.344291863116794,3.4856435071636e-21,8.36200310207045e-10
"518","01726.HK",1.04464419442076,0.0777238638277166,0.190227694099222,3.7963047429209e-33,4.83698195977259e-06
"519","01727.HK",0.967612893142667,-0.0563843485300641,0.261670167206983,5.36253326657551e-28,1.20594097943706e-09
"520","01728.HK",0.668403713319273,-0.0248926982133505,0.140045399472729,0.511426902092773,0.106352626267177
"521","01729.HK",1.02527033484048,0.044819341708789,0.106946223776687,7.97228636697964e-45,0.00144513512614992
"522","00173.HK",1.00413139561798,0.00738054824016739,0.0768579728368463,2.2240137904083e-240,5.05022683263662e-05
"523","01730.HK",1.02193453059568,0.021128754253195,0.143674208933878,1.53061142017836e-40,4.51984984600021e-05
"524","01731.HK",1.06820124389442,0.0918649013205314,0.245971684931461,3.54104506165932e-27,5.99019969820132e-06
"525","01733.HK",1.02477578082152,0.0227326595677847,0.259591560597504,7.42931870892553e-39,1.43410469963388e-09
"526","01735.HK",0.971752062938742,0.0394944304429199,0.157106142870583,5.58179611734106e-36,0.00141455281243007
"527","01736.HK",0.996540762051956,-0.0438425261223238,0.105892409987592,7.683367956306e-37,0.00518743009624092
"528","01738.HK",1.03352374675424,0.0481555291616258,0.615571510555386,1.47677991016089e-42,2.74989090437208e-26
"529","01739.HK",0.994194871672834,-0.0362680284524148,0.0777955908260901,4.29529355062756e-45,0.0709670178640815
"530","00174.HK",1.00605231014496,0.0046446521917217,0.0961128318789244,2.3913575115165e-222,5.25788368025972e-09
"531","01740.HK",1.13729104710961,0.0267599129162505,0.111394203140625,1.76677093719653e-17,0.481710497185714
"532","01741.HK",0.982775606175123,-0.0110243465579026,0.15804455409974,1.80477783795549e-30,0.107810494251196
"533","01745.HK",1.03886078663851,-0.0241446693858173,0.103002259895391,2.2657864980034e-17,0.650631056282614
"534","01746.HK",0.999814057803364,0.0178999346448996,0.128649724708696,9.43222126390128e-37,0.00164049906087321
"535","01747.HK",1.00648318389178,0.00486022236068361,0.0838216015393375,1.28106754438473e-23,0.32825603432947
"536","01748.HK",1.02013779520783,0.0438386146624478,0.0989244266710722,2.31723076796291e-39,0.00541954240406503
"537","01749.HK",1.02573065497174,0.0028267953346455,0.127988214691318,3.24285721243734e-38,3.46944339313813e-06
"538","00175.HK",1.01364196938397,0.032342299493738,0.10505253363803,9.86427578356822e-216,0.600455888775531
"539","01751.HK",1.03156859982536,0.0226990202742388,0.165998937364518,7.02891368240998e-34,0.000136197971876433
"540","01752.HK",1.0127753383319,-0.00623801619960522,0.0862878788966208,8.71875613294077e-46,0.064384155417
"541","01753.HK",0.999860573097239,-0.03626903277841,0.13968136250819,3.92478324848912e-26,0.04388608473538
"542","01755.HK",0.946935369719771,-0.0163870925739992,0.115108512652639,8.91825861971654e-34,0.0215961421102805
"543","01756.HK",0.96335555677226,-0.0473994230406588,0.0678756693199131,2.8417117629231e-25,0.685648638548518
"544","01757.HK",1.0261102083926,0.0241150123343084,0.129964157886467,5.84568525024002e-38,0.566249445223101
"545","01759.HK",0.98479798408309,-0.0354827871279665,0.156662972272711,7.21179809826465e-29,0.000551944999544063
"546","00176.HK",0.996967619301573,-0.00448908672574801,0.128084153277654,2.61382816941501e-198,9.07191416170799e-12
"547","01760.HK",1.03291081125508,0.0559438675908782,0.137263244740738,3.25087790855764e-36,0.000138741277529335
"548","01761.HK",1.04170150246391,-0.00993359847633133,0.125664860900738,6.8521342255078e-34,0.142127816095639
"549","01762.HK",0.997817215456651,-0.0496216722265477,0.237985873100168,4.15727245655114e-23,2.54812794319165e-05
"550","01763.HK",0.999727244433932,0.00711930810808571,0.0940552463399811,5.39527582837276e-42,0.0683212235844664
"551","01765.HK",0.998720046373623,-0.00154537142209407,0.129424278517106,1.05608139834753e-35,0.658112578094668
"552","01766.HK",1.0012970818446,0.00285748247193217,0.0836230660106123,6.92572804873319e-155,6.29140911442787e-06
"553","01767.HK",1.02089573309348,0.00283127650751367,0.094536571392541,7.98002730628577e-36,0.209496630941877
"554","01769.HK",0.887622337290826,-0.103098758287949,0.189339322838684,7.0410968940673e-20,0.642317554863622
"555","00177.HK",0.99968638045679,0.00366256115032131,0.0556398983969422,2.44442441956244e-266,7.24667809059411e-08
"556","01771.HK",1.00027954872319,-0.00379177242440564,0.0764357042020271,7.43324792785131e-95,2.84671441197e-07
"557","01772.HK",1.01069148674632,0.0759976081275325,0.136357791134723,3.69197734036073e-33,0.133606988511779
"558","01775.HK",1.0317402772336,0.0352189596177361,0.116836056327697,6.92211141573835e-39,0.199224099895953
"559","01776.HK",1.01118601856959,0.00718138187815341,0.0775643436557197,4.45132539445269e-84,0.00022981887959225
"560","00178.HK",1.00758623365216,0.0107923571074874,0.0904473570745547,2.06679382179269e-227,5.05898351068778e-05
"561","01780.HK",1.04643583029755,0.086623265904397,0.215295513634603,1.8018599956892e-22,0.0068299838218048
"562","01782.HK",1.01326369802836,-0.0079169973113755,0.082665612892211,8.87058219060929e-40,0.96688205024292
"563","01783.HK",1.03255962055309,0.0200112120927661,0.152587189259794,1.41954260163466e-33,0.000535556778656769
"564","01786.HK",0.996074184871292,-0.0288810066993724,0.0818724202606847,4.30024169269396e-74,0.180171972361114
"565","01787.HK",0.989022150674236,-0.00256422751055998,0.109659515426905,3.13563566650905e-37,0.63078570521655
"566","01788.HK",1.01954398089704,0.0106800033178688,0.0966194113938409,2.80990680804099e-123,0.00979439953669878
"567","01789.HK",0.949707502671692,-0.0414850199415189,0.140159252157963,1.36166679582819e-39,0.351518480108965
"568","00179.HK",1.01276827198128,0.0107073726725218,0.0772120047224529,1.05688384572166e-240,1.17067995478855e-05
"569","01790.HK",1.00660781768379,0.0137445230253352,0.0985981861793846,5.07827810300221e-37,0.975801287193693
"570","01793.HK",1.05743066257414,0.0338810995391537,0.0940943871896274,1.84402717566361e-35,0.0251960669497853
"571","01795.HK",-1.67936751185722,-0.328617478391725,0.10863279210393,0.042410232362972,0.257457162216738
"572","01796.HK",1.04726116601936,0.0607600314075769,0.130881200679772,2.30970158002965e-32,0.377367613048038
"573","01797.HK",0.917044738865907,-0.0863776686863887,0.152635748612594,3.33975695953648e-26,0.870491863699852
"574","01798.HK",1.01341224303157,0.0122767171896838,0.104077118284637,5.45534191491883e-115,4.7949200886455e-06
"575","01799.HK",1.01215520556795,0.0193116773409836,0.157055547486415,4.21634518404685e-55,1.69318576561361e-07
"576","00018.HK",1.00838271534718,0.00969068572654349,0.0669657757745145,6.05653531831848e-252,1.73147223829825e-10
"577","00180.HK",0.999950018994676,0.00108274185437033,0.0892739962281912,7.44844092939028e-228,0.000130752821952401
"578","01800.HK",0.99467469131138,-0.00650771549152164,0.0825142223210848,1.51539027481384e-212,1.66691289204793e-07
"579","01801.HK",0.993776746723784,0.0283170481504947,0.105411355602934,7.21250363268673e-37,0.99104960632168
"580","01802.HK",0.971834888642828,-0.00520776570420937,0.0979811840488684,3.18526779908947e-17,0.0117451997063842
"581","01803.HK",1.04661515636188,0.0222645909192015,0.178438808576162,1.94602188581911e-80,1.39538011423632e-10
"582","01809.HK",0.988914672445197,0.000618237820141832,0.0548386975265024,6.01127881679032e-47,0.80631583420505
"583","00181.HK",0.995485407497654,-0.00800925953088885,0.116020017278244,3.31478315475338e-206,3.31780289861138e-11
"584","01810.HK",1.01614425990873,0.0230855847805285,0.0983058277789885,1.58764966366868e-41,0.448792615716676
"585","01811.HK",0.999261921741185,0.0128208660112761,0.120554107312769,1.21022811188677e-73,6.27708663793253e-06
"586","01812.HK",1.02429982632078,0.0175239309704421,0.086453456510182,1.19511392824639e-164,0.00128993570147109
"587","01813.HK",1.01280978779918,0.01043423420619,0.104408210775351,3.10399270721791e-175,0.0135731704583022
"588","01815.HK",1.04816337787554,0.0558956498220891,0.17998413033925,6.9577641482792e-35,0.000246138981280359
"589","01816.HK",0.997363906795077,-0.00591077803705757,0.0583618985851258,1.30323951979418e-97,0.000327712375362161
"590","01817.HK",0.973052529226029,-0.0114567757711938,0.10596423092129,3.20012582881737e-29,0.254092724995678
"591","01818.HK",1.00464349077332,0.00756525301637248,0.113998093917641,1.78435523684089e-188,2.55798299802347e-05
"592","00182.HK",1.00525209143096,0.0097144612093935,0.125397288150663,3.22072084170256e-181,4.07121753364177e-09
"593","01821.HK",0.998759006270234,0.0228370145520939,0.0684032439093173,1.48827476574221e-25,0.122113178879123
"594","01823.HK",1.00115011317717,0.00826542506085002,0.132864493367685,3.44282775478776e-108,4.35871903127029e-14
"595","01825.HK",1.00951958151348,-0.0420993204770755,0.488803815140119,1.24845333638371e-14,9.61814305052966e-08
"596","01827.HK",1.05107503488336,0.0531858788631328,0.128258137266477,4.06519474750021e-31,0.0439455324251212
"597","00183.HK",0.997934958503355,-0.0104948639639275,0.170677198468919,3.33552408408691e-175,1.21274162228798e-14
"598","01830.HK",0.98943363441614,0.00943502415712854,0.118815165062906,5.68368306689395e-97,0.111005762924715
"599","01831.HK",1.0298036753872,-0.00931542292079225,0.214472511486119,1.28907881704473e-76,1.9954978651307e-08
"600","01832.HK",1.04108079463814,8.14779864072637e-05,0.106349812990098,5.11526210247367e-30,0.332240324018056
"601","01833.HK",0.971537004484274,-0.0422154178838379,0.136272970166157,5.17333122360846e-37,0.119681418723909
"602","01836.HK",1.00461968971316,0.0034724503414322,0.0768460488454649,3.0821845003729e-197,4.09740111303465e-05
"603","01837.HK",1.00002631641893,-0.0213701769415577,0.0863404008143197,9.13731134100878e-38,0.836851715091183
"604","01839.HK",0.99215177950366,0.00744153889109315,0.0900814128022416,5.97793833410153e-29,0.102505891000003
"605","00184.HK",1.00123212342252,0.00353130263180117,0.0779688580203115,5.63302375520217e-239,1.02279429217632e-08
"606","01841.HK",1.02491334284857,0.024122482428448,0.11121999010058,1.4227545758883e-33,0.102070702702933
"607","01842.HK",0.990523485332876,-0.019447109244671,0.253131326990658,8.33100135321275e-18,4.43540098191308e-05
"608","01843.HK",1.05257962920807,0.0135850951945525,0.131196741558215,1.38017357920281e-21,0.0224202070971423
"609","01845.HK",1.00076273641047,-0.0193564934581937,0.142870007143375,1.06063553345656e-29,0.00175447120574115
"610","01846.HK",1.05865536188709,0.035972079145839,0.110232632167283,1.98386123394191e-23,0.261109446818511
"611","01847.HK",1.01671915588888,-0.00760507641421399,0.0590366404897207,1.82841686027884e-29,0.00429763485543369
"612","01848.HK",1.00098233122809,0.00286485023598684,0.0706609625746474,6.46991239435605e-96,0.000108033944217437
"613","01849.HK",1.06249910287344,0.0659204920222337,0.165862870744151,1.53596109926575e-23,1.33099091862814e-05
"614","00185.HK",1.00529047805016,0.00927908164992955,0.134283472535865,3.72219846082088e-195,2.26315464840351e-08
"615","01850.HK",0.995324952954589,0.00600767902907194,0.438707379644464,0.000279315932039911,0.000460433259074444
"616","01851.HK",0.971941953506685,-0.0283800267885133,0.127223056686783,6.36699182920946e-31,0.000161249213737072
"617","01853.HK",0.98845199760136,0.000961824911579387,0.125233464804438,2.02636889822054e-21,2.92868011235548e-06
"618","01855.HK",-0.843035926171878,-0.188945521897295,0.0464332015043917,0.0496484716837655,0.47259688281693
"619","01856.HK",1.00209685121218,0.019282772525021,0.0720284549002029,2.27546058568189e-37,0.000309965385378521
"620","01857.HK",1.02241466461047,0.0173823636769788,0.0630267900045273,2.45448439324958e-36,0.163742515777524
"621","01858.HK",0.938091936924889,-0.0359100225951067,0.119264317361362,5.34295506986659e-68,0.0343579443872526
"622","00186.HK",1.0115076147591,0.0100399874725734,0.197267141960746,2.67451605778031e-45,3.69286963011192e-06
"623","01860.HK",1.02438484313116,0.0414290911832711,0.140191375900261,4.81147019493856e-31,0.0491166147991569
"624","01861.HK",1.03863203365733,0.0375612045078144,0.162576862029931,1.65372197427801e-23,0.0480813809225562
"625","01862.HK",0.994793064255239,-0.00964462099645361,0.0781520667840823,2.67793850921251e-100,4.94371220526007e-05
"626","01865.HK",0.97089971220313,-0.00941201574525137,0.15510837348814,9.66067357897421e-27,0.00286173721703462
"627","01866.HK",1.00593625519875,0.00744939889022413,0.086012896579236,1.0052210016993e-134,2.89294549292206e-05
"628","01867.HK",1.04038591905128,0.0529516110580004,0.222815186786464,6.47045545371759e-21,1.79774293537131e-06
"629","01868.HK",1.00648774953279,-0.00967473621406424,0.113623184944885,7.21430587635195e-189,1.59310076864067e-05
"630","00187.HK",1.00983785608093,0.013333783346869,0.116674988983959,6.54687759112223e-207,3.34809082976681e-09
"631","01870.HK",1.18519463349439,0.0959950678346636,0.386371035438127,9.57841402879077e-11,0.00014713121560254
"632","01871.HK",1.06750730655602,0.0088674033935613,0.0638385152937882,3.69522154787761e-29,0.411287966245856
"633","01872.HK",1.05089880216641,0.0202073880857501,0.288321038023073,3.08943088101657e-20,1.46424987187322e-07
"634","01873.HK",1.00088510601447,0.00974938319530972,0.126758688779503,2.39999587228443e-27,0.705009372913661
"635","01875.HK",1.03892801522177,0.015862072417009,0.0685723312745182,6.40098937724333e-26,0.397967814115499
"636","01876.HK",1.0060047406988,-0.00312770717694992,0.0635169063690397,1.37685466747915e-30,0.814130598553736
"637","01877.HK",1.00229601050718,0.0229824677743437,0.120863545163613,6.97344157670577e-33,0.0923666168360435
"638","01878.HK",2.77167023310319,0.242062375904599,0.158553466266075,0.074017049718099,0.896665521745313
"639","00188.HK",1.01082242873066,0.00243042338714918,0.101630010157479,3.38775111288019e-218,6.91153417789499e-08
"640","01881.HK",1.01073905899161,0.00986941346981355,0.0589287054018874,1.03565283046506e-231,1.56088308546067e-12
"641","01882.HK",1.01294643371816,0.0222902126027111,0.0795246642350777,8.66610944073228e-217,0.000450724290077045
"642","01883.HK",1.01501668874674,0.0137503411496046,0.0787350096536707,3.51910490886733e-207,0.00388697813502433
"643","01884.HK",1.02130198651669,0.00838307339548977,0.150517731626648,3.33866858281714e-73,4.12907958797289e-13
"644","01888.HK",1.01814347056669,0.0219253924457263,0.0822015595703021,1.23882381206551e-214,0.000152749369563556
"645","00189.HK",1.04963513765542,0.0879852664663723,0.149519884409836,2.28682564087238e-44,5.40937017614607e-06
"646","01890.HK",0.978659258861163,-0.00748900173186611,0.0760161568487054,2.51206003081647e-38,0.636705391621788
"647","01896.HK",1.0052768388884,-0.00261794496988323,0.0857120735991149,4.74467214490186e-36,0.0196766736725755
"648","01897.HK",1.00214788584725,0.0135183844535376,0.0630501650173908,3.72837220585651e-39,0.0208704988900548
"649","01898.HK",0.990553351589961,-0.00862675111789139,0.0900726683134576,1.75229807476658e-205,1.80136636605734e-05
"650","01899.HK",1.01254820170016,0.0107562167269805,0.0956052092326789,1.37564752796039e-202,0.0312700533843169
"651","00019.HK",1.00182740348845,0.00105741297283812,0.0413730056310669,1.12666332774463e-290,0.000110691490255856
"652","01901.HK",1.00290935320354,0.00998468892368522,0.0938020142042315,1.14625590678929e-29,0.947826557254484
"653","01902.HK",0.99167570299178,0.000882550896520885,0.0735827419288927,6.06926542572727e-37,0.164311223948413
"654","01903.HK",1.01138484040849,-0.0103175398172126,0.0854884438212217,2.20933899023101e-32,0.0507142876294877
"655","01905.HK",0.999762264279842,-0.0113485310113982,0.0623522292805542,1.45720530046141e-34,0.0868398675524256
"656","01906.HK",0.985611894246397,-0.0140327411574363,0.103711881902324,5.13601394750813e-31,0.0626516019150939
"657","01907.HK",1.01928785655392,0.0433174874222143,0.0809854570088445,4.99988232184906e-36,0.230760325948115
"658","01908.HK",1.00344407420575,0.0360384017512468,0.120499810897879,3.79594053131981e-90,1.41779283794913e-11
"659","01909.HK",1.02788237733403,0.05889486395119,0.239969965206432,7.73661454911277e-19,0.00346088827589636
"660","00191.HK",1.01097385255484,0.0120466548084488,0.0799779843696361,1.08025132614789e-237,7.35767527424238e-05
"661","01910.HK",1.03176299465651,0.0216937076580478,0.0792273809421362,5.4190718647005e-126,7.95970439465785e-06
"662","01911.HK",1.02142913482287,0.0170960734016389,0.110314892112214,1.19881904916127e-37,0.00376083377166533
"663","01912.HK",0.877967962576107,-0.128807439115795,0.343560479159601,1.11579677783958e-12,2.38588428129487e-07
"664","01913.HK",1.00050525922329,0.00113918112299061,0.0718346744859146,1.40925083980792e-129,0.915117180952364
"665","01915.HK",0.99149995820436,-0.00973981821761867,0.14790686032629,3.23407526534064e-23,0.631933491312794
"666","01916.HK",1.0016199413351,-0.0101499266597265,0.0515001268812494,1.63891922617335e-53,0.515611900030603
"667","01917.HK",1.02584740725939,-0.017490715965658,0.123672135212746,1.8269296189869e-30,0.000769961968009579
"668","01918.HK",0.990850566044724,0.00554629296065984,0.103909200266001,2.89335503741453e-115,0.0061694918422621
"669","01919.HK",0.994842696682854,0.00209624381955981,0.117297051671185,2.88783296734971e-205,1.41522764792232e-06
"670","01921.HK",1.03272611835526,0.0502594608671692,0.110152125241103,3.48796671515558e-21,0.00620239283501507
"671","01922.HK",1.0092509656283,0.0290659255929237,0.198128722790001,2.62153705054645e-15,0.00185128143300758
"672","01925.HK",1.01310343668677,0.0121028885442531,0.0775178598784919,1.11258591054377e-19,0.0319359034018034
"673","01927.HK",0.703301496463069,-0.0945153379550674,0.040091648346433,0.0903043908316159,0.392429211313854
"674","01928.HK",1.00348608652529,0.00707373649278507,0.0712640476925336,5.87169658341178e-147,0.764315540679288
"675","01929.HK",1.00232438899368,0.000611713158016177,0.0699712835129279,9.51105113521255e-126,0.408752879540016
"676","00193.HK",1.00851306492415,-0.0165576712066962,0.130831210503367,1.5969823125533e-197,4.27415965742335e-09
"677","01930.HK",1.00925064987779,-0.0300508229573418,0.183850418654009,1.01581933076539e-21,0.000941550116406844
"678","01931.HK",0.990323925766798,0.00236975875550127,0.0826015289453904,6.16524026988874e-30,0.00598890021697809
"679","01932.HK",0.995337037764393,-0.0105931110357231,0.0555770506314378,3.50636441437896e-64,0.0056041259847353
"680","01933.HK",1.01857921095622,0.00459374031929368,0.101493580984953,7.12342710466986e-45,0.0306096170502198
"681","01935.HK",1.00075825323003,0.0268001208426799,0.1442837459689,1.74874928666658e-24,0.0535742024933697
"682","01936.HK",2.13638030700583,0.140761739708655,0.373252915147049,0.00343650331944797,0.00690351446334723
"683","01937.HK",1.22088341533053,0.15445970221571,0.341430138284941,9.28967774496038e-09,4.55300787838682e-07
"684","01938.HK",1.02146488424376,-0.00727873283948271,0.110361078931617,4.26118922924618e-119,1.13784417859578e-06
"685","01939.HK",1.02672061461583,0.0216359763922047,0.111314365618712,1.5716665831613e-36,0.97675921527007
"686","00194.HK",1.00692551292649,0.0100382633031652,0.0698404163560591,2.10839370601698e-248,1.8724430136246e-12
"687","01941.HK",0.906014033751356,-0.0538809488001385,0.0773193619141606,1.97223237997628e-07,0.192977189784067
"688","01942.HK",0.805827101582554,0.00708096963454882,0.12891002651845,0.000860221837325629,0.243960613718793
"689","01943.HK",1.06197051971313,0.060524252865308,0.142312873956346,2.35485990714064e-25,0.000966984703522654
"690","01945.HK",-0.197041591258013,-0.229450104982005,0.120947326795504,0.820913397425155,0.315893571473949
"691","01949.HK",1.05594664059483,-0.00537925108934603,0.199371797236713,1.54420035876744e-20,7.3091223889934e-05
"692","00195.HK",0.987878329420421,-0.011386990921187,0.168634658492507,3.43424965840704e-100,4.83612929979565e-15
"693","01950.HK",1.52509206305956,0.027021413808597,0.29183739218674,0.00224372765018948,0.448119048674486
"694","01951.HK",0.998465478851359,0.00394385811869532,0.109142648546705,8.59270548741135e-28,0.595257726843167
"695","01952.HK",2.43527576074464,0.135700535282796,0.0738112665205685,0.000340413018608277,0.768715353770969
"696","01953.HK",0.636365142601547,-0.108518847503711,0.368467789555236,0.284915795127116,4.47176161763156e-05
"697","01955.HK",1.07183684375836,0.0581131377234822,0.0940722313705798,3.45036803386941e-25,0.373935734935264
"698","01957.HK",1.02583112326783,0.0353591916442735,0.165884285094773,0.00821176106603834,0.00200611964354178
"699","01958.HK",1.0183224992014,0.00619108345716794,0.0824835946317272,4.16851647623475e-86,0.350134297290824
"700","01959.HK",1.05441757875131,0.0425754965283922,0.115024275504231,5.96386407370268e-23,0.238343325715665
"701","00196.HK",1.02029200422378,-0.000229258707243432,0.111161537876602,1.83983891215312e-150,4.16871632994228e-05
"702","01960.HK",1.12680614046099,0.0713781263384324,0.188279809699426,3.62271370235951e-20,0.00293067618241156
"703","01961.HK",1.2175881386492,0.0277919854435288,0.116194458210622,9.86477599643663e-07,0.542864160061668
"704","01962.HK",0.991742688136165,-0.0110748666547589,0.148614235437952,1.49431073367327e-42,0.000484358556223294
"705","01963.HK",1.00611684821047,0.00342199941509086,0.0368867135727916,1.12930510474558e-130,0.22651976533672
"706","01966.HK",0.99434408228126,-0.00388511291328031,0.0613238412583492,9.40652094196065e-153,0.0246486588429735
"707","01967.HK",0.965927048283946,0.0529537869667175,0.150155749482582,2.4178872942575e-19,0.691900234372589
"708","01968.HK",1.05955664821632,0.00688261395696011,0.195697269018841,9.10544595706463e-31,4.6766243976293e-11
"709","01969.HK",-0.18156479809637,-0.130316225908095,0.0680967690342133,0.699815128017664,0.549174496192697
