"","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","symbols"
"1",26.868,27.0286666666667,28.468,29.071125,28.0078888888889,28.3814444444444,29.2751111111111,29.2011111111111,28.94875,30.7455555555556,31.5937142857143,34.7204444444444,35.337125,32.3806666666667,35.3652857142857,36.303625,35.655125,38.1764444444444,37.1607777777778,42.2985,47.271875,48.9313333333333,49.46975,46.4215555555556,41.57125,38.0915714285714,41.5098888888889,43.984375,41.243875,38.2358888888889,38.3335,35.48825,26.4283333333333,25.371375,26.537625,26.16775,23.521625,22.9103333333333,27.35275,31.3384285714286,33.5757777777778,33.7502222222222,35.6754444444444,35.4576666666667,37.02175,35.689875,36.3431111111111,36.278875,41.9363333333333,45.2197391304348,46.626947368421,41.87605,41.4415714285714,42.4320476190476,45.667,48.7902857142857,55.2819,56.3705454545455,53.7272727272727,60.6501428571429,56.4172777777778,56.2859130434783,58.4035555555556,54.29965,52.1958095238095,52.81575,49.9070869565217,44.5085,41.8346,41.5690454545455,41.6362,44.9794444444444,50.1976666666667,49.0288636363636,46.2703888888889,44.1226363636364,41.7189047619048,45.5308095238095,49.5671739130435,51.14145,52.97695,52.9641818181818,54.7772631578947,58.4177727272727,56.1938235294118,52.8386,52.9747,53.1357142857143,48.0750526315789,49.1938636363636,51.4334761904762,53.4781,56.4240952380952,56.0598095238095,55.92575,54.9606666666667,53.7410526315789,57.043619047619,62.074,60.9311,62.73475,65.2412272727273,66.5293333333333,63.3353333333333,60.8187619047619,63.92835,61.0487142857143,63.8831904761905,69.1912222222222,70.5343636363636,76.3391052631579,79.422,91.8798181818182,89.6699090909091,87.1691904761905,82.44805,84.4843,82.409,82.2374545454546,77.5958,75.9720555555556,79.2147619047619,77.93665,73.3740952380952,72.4968095238095,70.7076,78.4766363636364,82.3042857142857,79.9574736842105,77.9876363636364,74.4727,74.9832105263158,76.17225,79.1798260869565,78.3020588235294,83.14695,83.2637727272727,83.5383333333333,86.1198181818182,84.5043333333333,84.71405,82.8797727272727,81.9356842105263,85.667,84.3468888888889,81.5095238095238,77.9896842105263,77.0618095238095,75.31395,72.3785714285714,76.3522608695652,78.6225789473684,71.1490476190476,70.7077272727273,68.0552105263158,67.8221363636364,70.7518823529412,71.1615714285714,73.0764210526316,68.4713333333333,68.4617894736842,68.4524545454545,61.8564545454545,63.673619047619,64.7943809523809,66.1442857142857,65.8666,66.96845,63.2403,51.2350909090909,50.9762105263158,49.715,48.8624285714286,48.2847272727273,48.5420476190476,46.3215,44.8315555555556,52.1590476190476,52.7096818181818,54.23685,53.2149444444444,58.6929565217391,60.9892631578947,60.8403,59.4285714285714,57.3580952380952,56.4965454545455,53.6049047619048,52.6694444444444,52.1272727272727,50.0386363636364,"00001.HK"
"2",11.6095,11.7106666666667,12.7537142857143,12.508625,11.3867777777778,11.9956666666667,13.518,13.9667777777778,13.78625,14.0438888888889,14.794,17.3194444444444,18.7541428571429,18.2352222222222,20.4575,21.53275,23.9355,26.4465555555556,24.0433333333333,28.376875,30.121875,28.3517777777778,30.06925,26.8572222222222,26.1825714285714,24.66225,28.13025,29.16925,25.9555555555556,23.573125,23.215125,20.7455555555556,16.26725,16.638875,17.4518888888889,18.103,14.9725,15.792,19.84175,23.10375,25.965,26.59325,27.6826666666667,27.5036666666667,28.76125,29.373625,28.5722222222222,28.433125,30.014,33.4081304347826,33.5845789473684,31.4495,33.1092857142857,36.2655238095238,37.5469545454545,40.5338095238095,42.91765,41.5353636363636,41.9819545454545,42.3318095238095,38.2124444444444,39.1031739130435,42.4600555555556,42.3165,39.8961904761905,39.99725,37.3090869565217,34.72635,36.1828,36.8037727272727,35.38725,37.6325,42.367380952381,41.926,40.6248333333333,38.1889090909091,37.7185238095238,39.7042857142857,40.540652173913,40.5865,38.81545,36.6635454545455,36.0755789473684,37.6287727272727,38.9498823529412,37.27255,37.9057,36.8967619047619,33.8985263157895,33.0982727272727,32.6242380952381,33.31065,33.7317619047619,34.4655714285714,31.9385,31.9627142857143,29.9237894736842,29.7893333333333,33.63335,35.20255,35.32005,35.2536818181818,35.1130952380952,34.5942380952381,31.3526666666667,30.68935,29.0928571428571,29.2869523809524,29.9225555555556,29.2607727272727,31.8074736842105,32.9921578947368,29.7184545454545,28.7641363636364,26.9431428571429,22.85475,23.12805,22.1418095238095,20.8645454545455,18.58435,16.5376111111111,17.8168571428571,18.903,17.9891904761905,18.4249047619048,21.11905,22.1810909090909,24.8013333333333,25.5256315789474,24.7429090909091,24.03505,23.9177368421053,26.5382,27.5726956521739,28.5834705882353,27.5572,28.0277272727273,26.8809523809524,25.8363636363636,24.7750952380952,24.5971,23.554,24.6682105263158,26.5298181818182,23.9953333333333,23.2910476190476,21.567,21.8146666666667,20.929,19.2562380952381,19.7370869565217,18.8245263157895,17.7691428571429,18.5953636363636,18.7793684210526,19.0167272727273,21.4907647058824,21.902380952381,21.8547368421053,19.8645714285714,19.2133157894737,19.9172272727273,18.0301363636364,18.4202380952381,18.0128571428571,18.300380952381,17.95465,18.90885,18.92765,16.0684545454545,15.9888947368421,15.09875,16.052619047619,17.8164545454545,17.963380952381,17.9225909090909,17.3789444444444,18.4185714285714,18.3462272727273,19.1455,19.0856666666667,18.5975217391304,19.4402631578947,18.95405,19.733380952381,19.3400952380952,19.5587727272727,18.3312380952381,18.3888888888889,18.0954545454545,16.7609090909091,"00010.HK"
"3",7.51475,7.16677777777778,7.02857142857143,5.170375,4.874,5.45022222222222,5.63511111111111,5.63577777777778,5.42375,5.094,4.91957142857143,5.02455555555556,5.00985714285714,4.89266666666667,5.018875,5.20175,5.2945,4.88522222222222,4.27433333333333,4.151125,3.8905,3.37477777777778,2.97775,2.91066666666667,2.82171428571429,2.54975,2.47325,2.4415,2.32177777777778,2.19275,2.08775,1.88911111111111,1.402,1.344125,1.43433333333333,1.43357142857143,1.4865,1.39233333333333,1.662375,2.291125,2.46622222222222,2.66475,2.62022222222222,2.487,2.6655,2.9575,3.10322222222222,3.219125,4.67813333333333,5.10521739130435,5.97631578947368,5.179,4.96571428571429,4.87952380952381,5.13363636363636,5.36,6.297,6.42318181818182,6.11863636363636,6.16761904761905,5.96777777777778,6.02,5.77611111111111,5.6395,5.48571428571429,5.3505,4.9504347826087,4.7375,4.404,4.69,4.502,4.46722222222222,4.67666666666667,5.31727272727273,5.845,5.27954545454545,4.95095238095238,4.97619047619048,4.93826086956522,4.5325,4.559,4.78954545454545,4.90631578947368,5.24772727272727,5.27941176470588,5.2375,4.921,4.82,4.50157894736842,4.42590909090909,4.57285714285714,4.6305,4.66761904761905,4.71190476190476,4.7945,4.92761904761905,5.04473684210526,5.13190476190476,4.586,4.529,4.5505,4.69318181818182,4.88285714285714,4.86142857142857,4.82809523809524,4.914,4.94619047619048,4.79285714285714,4.77111111111111,4.73590909090909,5.04947368421053,5.65315789473684,6.95636363636364,6.67272727272727,6.12095238095238,4.9985,5.03,5.43,5.19363636363636,4.8855,5.05888888888889,4.97142857142857,4.7835,4.54095238095238,4.29285714285714,4.23,4.275,4.20571428571429,4.13315789473684,3.97363636363636,4.0035,4.00947368421053,4.0995,3.99869565217391,3.87411764705882,3.8235,3.895,4.01952380952381,3.75227272727273,3.4652380952381,3.171,3.17363636363636,3.27789473684211,3.35727272727273,3.165,3.2352380952381,2.94842105263158,2.91666666666667,2.966,2.53761904761905,2.44173913043478,2.29052631578947,1.97428571428571,1.89318181818182,1.71315789473684,1.69818181818182,1.95529411764706,2.08761904761905,1.99736842105263,1.99761904761905,1.68105263157895,1.64409090909091,1.51380952380952,1.69619047619048,1.48809523809524,1.34666666666667,1.2595,1.3805,1.2415,1.05045454545455,0.934736842105263,0.762,0.747142857142857,0.705909090909091,0.772380952380952,0.742727272727273,0.723333333333333,0.788095238095238,0.763636363636364,0.763,0.817777777777778,0.779565217391304,0.776315789473684,0.8435,0.77047619047619,0.740476190476191,0.714090909090909,0.661904761904762,0.647222222222222,0.639545454545455,0.670909090909091,"01000.HK"
"4",0.30179625,0.31514,0.347297142857143,0.33211625,0.300841111111111,0.29817,0.3193,0.337026666666667,0.33980625,0.337026666666667,0.394042857142857,0.444997777777778,0.468792857142857,0.48688,0.5025025,0.5803625,0.6365625,0.644877777777778,0.528107777777778,0.50236875,0.50269875,0.469147777777778,0.440185,0.372274444444444,0.378494285714286,0.35537125,0.35817625,0.35184125,0.335273333333333,0.3082425,0.28052375,0.238182222222222,0.15895,0.1832425,0.177186666666667,0.177384285714286,0.1685,0.125046666666667,0.1509525,0.19227875,0.228218888888889,0.2563275,0.265967777777778,0.247596666666667,0.22290125,0.3167525,0.434204444444444,0.42419625,0.555191333333333,0.60314347826087,0.619947368421053,0.641865,0.650290476190476,0.583866666666667,0.545317272727273,0.539257142857143,0.599345,0.561304545454545,0.529886363636364,0.545257142857143,0.523260555555556,0.515306956521739,0.510695,0.4926675,0.453409047619048,0.4658805,0.387366956521739,0.323416,0.298507,0.282461363636364,0.284552,0.294849444444444,0.305201904761905,0.312967727272727,0.311643888888889,0.312821818181818,0.276103333333333,0.304409047619048,0.313697826086957,0.322428,0.355314,0.41721,0.579047368421053,0.658577272727273,0.670805882352941,0.720615,0.69637,0.747704761904762,0.742215789473684,0.716268181818182,0.748447619047619,0.726595,0.791004761904762,0.897595238095238,0.858625,0.900157142857143,0.903,0.848547619047619,0.85728,0.843335,0.897845,0.904345454545455,0.904895238095238,0.874804761904762,0.790938095238095,0.81621,0.787857142857143,0.758209523809524,0.744733333333333,0.741086363636364,0.802136842105263,0.933705263157895,1.1428,1.00875,0.978480952380952,0.913225,0.90077,0.913652380952381,0.769027272727273,0.718035,0.651061111111111,0.654961904761905,0.638305,0.632861904761905,0.628061904761905,0.64577,0.639913636363636,0.644642857142857,0.662673684210526,0.671245454545455,0.68242,0.696068421052632,0.845455,0.848852173913043,0.8459,0.82749,0.822531818181818,0.767314285714286,0.727995454545455,0.740990476190476,0.759955,0.748872727272727,0.655952631578947,0.623663636363636,0.609822222222222,0.616104761904762,0.611526315789474,0.6006,0.61917,0.632842857142857,0.640660869565217,0.633973684210526,0.617090476190476,0.599718181818182,0.59208947368421,0.624790909090909,0.628241176470588,0.614480952380952,0.599694736842105,0.563247619047619,0.509265263157895,0.524084090909091,0.472028095238095,0.458672857142857,0.425255714285714,0.460920476190476,0.446518,0.447461,0.3928255,0.36611,0.335411578947368,0.3092215,0.296960476190476,0.253918636363636,0.233399523809524,0.24493,0.246497777777778,0.239725714285714,0.242703181818182,0.2314105,0.237390555555556,0.233297391304348,0.227475789473684,0.236545,0.238828095238095,0.240353333333333,0.262195454545455,0.303261428571429,0.326632222222222,0.370405,0.446023181818182,"01001.HK"
"5",0.208375,0.233666666666667,0.282142857142857,0.273125,0.241111111111111,0.229,0.278111111111111,0.315444444444444,0.239125,0.258,0.252,0.247,0.280142857142857,0.276444444444444,0.294875,0.310125,0.38125,0.367444444444444,0.291333333333333,0.349375,0.33675,0.325222222222222,0.3005,0.258111111111111,0.242571428571429,0.237125,0.208375,0.20425,0.198111111111111,0.157625,0.150375,0.122,0.094125,0.084125,0.0758888888888889,0.0635714285714286,0.0615,0.06,0.060625,0.087875,0.0962222222222222,0.093875,0.121333333333333,0.107,0.102,0.134,0.157222222222222,0.172625,0.162466666666667,0.173782608695652,0.178263157894737,0.1617,0.15447619047619,0.147333333333333,0.148590909090909,0.150761904761905,0.14375,0.161363636363636,0.151318181818182,0.138952380952381,0.136888888888889,0.125130434782609,0.111,0.108,0.0901904761904762,0.0864,0.0761304347826087,0.07895,0.0703,0.0701818181818182,0.08095,0.110666666666667,0.11,0.113,0.102055555555556,0.106,0.137238095238095,0.149857142857143,0.15404347826087,0.1508,0.17185,0.178,0.191684210526316,0.268181818181818,0.270588235294118,0.298,0.31725,0.306190476190476,0.32,0.301590909090909,0.298809523809524,0.3,0.309047619047619,0.323571428571429,0.31275,0.32452380952381,0.313684210526316,0.334285714285714,0.35625,0.361,0.338,0.3325,0.35047619047619,0.452857142857143,0.501904761904762,0.57025,0.545714285714286,0.526190476190476,0.629444444444444,0.675,0.634210526315789,0.586315789473684,0.557954545454545,0.489545454545455,0.511904761904762,0.48225,0.4415,0.434285714285714,0.433181818181818,0.35525,0.353888888888889,0.348809523809524,0.441,0.465238095238095,0.404761904761905,0.4545,0.427954545454545,0.397142857142857,0.382368421052632,0.349318181818182,0.3205,0.316842105263158,0.30825,0.339130434782609,0.325294117647059,0.32275,0.302954545454545,0.286190476190476,0.280454545454545,0.319047619047619,0.3815,0.360909090909091,0.308421052631579,0.286818181818182,0.263,0.218857142857143,0.194,0.180619047619048,0.18055,0.157047619047619,0.145826086956522,0.140736842105263,0.128666666666667,0.123590909090909,0.112421052631579,0.0997727272727273,0.0998235294117647,0.0918095238095238,0.0961052631578947,0.0933809523809524,0.0931052631578947,0.0986818181818182,0.132681818181818,0.184714285714286,0.195714285714286,0.233857142857143,0.21855,0.2152,0.18185,0.142818181818182,0.123473684210526,0.12195,0.151285714285714,0.1695,0.180666666666667,0.225909090909091,0.226555555555556,0.199333333333333,0.186818181818182,0.16075,0.154777777777778,0.149478260869565,0.148789473684211,0.1443,0.143809523809524,0.140238095238095,0.144272727272727,0.146904761904762,0.141388888888889,0.137954545454545,0.142909090909091,"01002.HK"
"6",619.278375,550.469666666667,472.644857142857,401.463375,297.380222222222,211.962555555556,264.478555555556,304.972888888889,310.350875,268.275,261.947857142857,342.936222222222,330.281857142857,376.597222222222,404.310375,424.24125,482.32525,424.937222222222,295.102333333333,265.93375,214.11375,213.824888888889,189.08025,144.253555555556,149.068428571429,126.3905,97.57325,145.601777777778,115.773625,79.9011111111111,59.974,42.0627777777778,23.35675,21.132375,22.02,15.8312857142857,13.953375,15.3915555555556,23.710875,33.3958571428571,54.0615555555556,67.7677777777778,81.2043333333333,24.8508888888889,11.557125,12.69325,17.2853333333333,12.9675,11.5266,11.8281304347826,13.1687894736842,10.66445,8.57990476190476,6.63204761904762,6.55509090909091,5.9757619047619,4.25975,4.66040909090909,5.39954545454545,3.35871428571429,1.632,1.66852173913043,1.52072222222222,0.99415,0.955,0.93915,0.320695652173913,0.2875,0.25665,0.295318181818182,0.3072,0.309055555555556,0.349047619047619,0.383318181818182,0.378444444444444,0.338681818181818,0.291285714285714,0.211142857142857,0.205130434782609,0.2059,0.2037,0.218727272727273,0.215210526315789,0.258045454545455,0.375176470588235,0.48985,0.507,0.642333333333333,0.541263157894737,0.513681818181818,0.606380952380952,0.48145,0.495809523809524,0.593904761904762,0.5307,0.482142857142857,0.879210526315789,1.53038095238095,0.98855,0.72805,0.697,0.694545454545455,0.707142857142857,1.16666666666667,1.16666666666667,1.104,1.09238095238095,1.10095238095238,1.10222222222222,1.10772727272727,1.69578947368421,3.33684210526316,3.87909090909091,3.06909090909091,2.96761904761905,3.5025,3.433,2.94714285714286,2.63272727272727,2.1305,1.97944444444444,1.97190476190476,2.1485,2.07380952380952,2.11619047619048,2.3565,2.14818181818182,2.12285714285714,2.17736842105263,2.70545454545455,2.628,2.35842105263158,2.239,2.30782608695652,2.27529411764706,2.1445,2.04954545454545,2.04380952380952,1.98409090909091,2.09190476190476,2.345,2.20954545454545,1.73789473684211,1.74954545454545,1.62611111111111,1.82761904761905,2.00631578947368,1.98666666666667,1.917,2.10809523809524,1.88652173913043,1.78684210526316,1.57571428571429,1.605,1.60894736842105,1.70136363636364,1.64294117647059,1.5652380952381,1.59157894736842,1.59952380952381,1.53736842105263,1.55681818181818,1.51714285714286,1.46047619047619,1.41571428571429,1.40571428571429,1.433,1.5475,1.465,1.44863636363636,1.39578947368421,1.4465,1.44047619047619,1.42818181818182,1.47761904761905,1.44045454545455,1.37,1.3852380952381,1.32181818181818,1.453,1.85944444444444,2.27434782608696,2.19736842105263,2.0565,1.84619047619048,1.76238095238095,1.68318181818182,1.4747619047619,1.56166666666667,1.58454545454545,1.43545454545455,"01003.HK"
"7",0.95185,0.928188888888889,0.957814285714286,0.97635,1.04466666666667,1.04095555555556,1.00908888888889,1.02293333333333,1.0273375,1.03448888888889,1.03442857142857,1.05021111111111,1.08117142857143,1.07642222222222,1.07375,1.082075,1.087575,1.07376666666667,1.00487777777778,1.0068875,1.0694625,0.988622222222222,0.9958875,0.908944444444444,0.889871428571429,0.7852,0.748575,0.6026375,0.441188888888889,0.3705525,0.3666325,0.262127777777778,0.22464625,0.19878,0.183385555555556,0.185037142857143,0.2155275,0.174901111111111,0.194755,0.25389,0.311581111111111,0.33654125,0.362158888888889,0.532067777777778,0.9032,0.867,0.915311111111111,0.86445,1.01538666666667,1.12815652173913,1.10245263157895,0.990115,1.0842380952381,1.14678571428571,1.06004090909091,1.09152380952381,1.19146,1.30006363636364,1.42261363636364,1.29662857142857,1.30214444444444,1.29106086956522,1.36719444444444,1.2796,1.25943333333333,1.189715,1.06889130434783,0.873595,1.35334,1.40687727272727,1.6048,1.59651666666667,1.50857619047619,1.50120909090909,1.54611666666667,1.54918636363636,1.48472857142857,1.43229523809524,1.42299130434783,1.473675,1.56149,1.55601818181818,1.53348947368421,1.54166818181818,1.41872941176471,1.362715,1.55475,1.56660476190476,1.55254736842105,1.49425,1.61153333333333,1.61074,1.5877,1.58728571428571,1.557725,1.50686666666667,1.37015789473684,1.3369619047619,1.479285,1.638175,1.572065,1.58179545454545,1.55131428571429,1.76928571428571,2.02324285714286,1.992955,1.68814285714286,1.55981904761905,1.54138333333333,1.61839545454545,2.16210526315789,2.21963157894737,2.30880454545455,2.88837272727273,2.82287142857143,2.85594,3.08728,3.23454761904762,3.05250909090909,2.7585,2.64207777777778,2.61745238095238,2.5433,2.49997619047619,2.63281904761905,2.6279,2.59329090909091,2.55070952380952,2.53677894736842,2.46395454545455,2.547035,3.03474210526316,3.048855,2.84591304347826,2.72988823529412,2.64911,2.6795,2.76381428571429,2.70661818181818,2.64459523809524,2.68785,2.70337272727273,2.68279473684211,2.67281363636364,2.73486666666667,2.67993333333333,2.66776315789474,2.58212380952381,2.7313,2.62638095238095,2.49978695652174,2.4399,2.3569,2.27681818181818,2.09329473684211,3.08223636363636,3.23354117647059,3.1545,3.1545,3.3072619047619,3.50865789473684,3.49758636363636,3.41538181818182,3.26178571428571,3.53914285714286,3.32657619047619,2.98665,3.443185,3.41769,3.0195,3.16645789473684,3.066605,3.09837619047619,2.98961363636364,2.64949523809524,2.61677272727273,2.84581666666667,2.7457,2.2702,2.165265,2.10336666666667,1.9411,1.90120526315789,1.856925,2.81188095238095,2.68,2.68,2.68,2.6,2.59772727272727,2.65,"01005.HK"
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80777777777778,5.43391304347826,5.32631578947368,3.73238095238095,2.83636363636364,2.46526315789474,2.04909090909091,2.15411764705882,2.04190476190476,1.90421052631579,1.77333333333333,1.82105263157895,1.88272727272727,1.84285714285714,2.26,0.522857142857143,0.353333333333333,0.295,0.308,0.267,0.234545454545455,0.208421052631579,0.21,0.251428571428571,0.235454545454545,0.21047619047619,0.205454545454545,0.203333333333333,0.2,0.2,0.168333333333333,0.162666666666667,0.146739130434783,0.130736842105263,0.13455,0.135904761904762,0.110142857142857,0.102909090909091,0.107809523809524,0.107222222222222,0.113454545454545,0.112136363636364,"01007.HK"
"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23216,0.212890833333333,0.23005,0.229502307692308,0.226656923076923,0.555705,0.8021,0.770408333333333,0.809069230769231,0.815541666666667,0.797858333333333,1.06216875,1.14916086956522,1.13296842105263,1.036775,1.01387142857143,1.05975714285714,1.03519090909091,1.07219523809524,1.26633,1.47785,1.74072727272727,1.7271,1.85646666666667,2.0753,2.08547777777778,2.071695,1.94979047619048,1.757265,1.73254347826087,1.69127,1.55046,1.50394545454545,1.46838,1.46403888888889,1.48582857142857,1.44756818181818,1.35906666666667,1.35060909090909,1.32391428571429,1.34864761904762,1.31484347826087,1.28731,1.292265,1.26754545454545,1.17687368421053,1.18279545454545,1.15848823529412,1.141365,1.043365,0.946695238095238,0.896131578947368,0.842813636363636,0.862304761904762,1.053785,1.08249523809524,1.04608095238095,1.04814,0.966571428571429,0.990473684210526,0.950614285714286,0.85243,0.731745,0.65652,0.690040909090909,0.709085714285714,0.672457142857143,0.664019047619048,0.645405,0.76002380952381,0.768928571428571,0.807233333333333,0.724572727272727,0.842852631578947,0.899657894736842,0.945263636363636,0.777190909090909,0.725985714285714,0.722095,0.67331,0.706485714285714,0.814804545454546,0.786655,0.783972222222222,0.700614285714286,0.67874,0.643109523809524,0.629947619047619,0.6469,0.640959090909091,0.613538095238095,0.604673684210526,0.602222727272727,0.591435,0.614794736842105,0.642725,0.621030434782609,0.6474,0.656525,0.653795454545455,0.644685714285714,0.642890909090909,0.624338095238095,0.62753,0.608568181818182,0.584926315789474,0.608822727272727,0.605077777777778,0.616390476190476,0.598663157894737,0.648919047619048,0.644995,0.583585714285714,0.55665652173913,0.550068421052632,0.550709523809524,0.564972727272727,0.558910526315789,0.555390909090909,0.546335294117647,0.534985714285714,0.526468421052632,0.514842380952381,0.503242105263158,0.500192727272727,0.483233181818182,0.448789523809524,0.447018095238095,0.449974285714286,0.3996925,0.37947,0.3685845,0.333805,0.416804736842105,0.4575415,0.472935714285714,0.386610909090909,0.398131428571429,0.317914090909091,0.3075,0.292855714285714,0.25141,0.2739335,0.315316666666667,0.299896956521739,0.339131052631579,0.3774395,0.40804380952381,0.402857142857143,0.370681818181818,0.351428571428571,0.347777777777778,0.331818181818182,0.324772727272727,"01008.HK"
"10",0.794625,0.842,0.869714285714286,0.86825,0.572222222222222,0.381666666666667,0.283,0.257,0.302,0.535777777777778,0.503285714285714,0.636888888888889,0.532,0.548333333333333,0.557142857142857,0.748666666666667,0.901,1.07825,0.8809,0.724428571428571,0.774888888888889,1.042,1.11957142857143,0.944666666666667,0.867125,0.807125,0.732,0.782875,0.721125,0.781777777777778,0.784,0.631375,0.433111111111111,0.404125,0.44375,0.39225,0.5145,0.668111111111111,0.7805,0.799857142857143,0.829888888888889,0.763555555555556,0.728222222222222,0.663555555555556,0.618875,0.643375,0.657222222222222,0.651,1.27393333333333,1.78,1.95894736842105,1.876,1.85142857142857,1.94571428571429,1.97727272727273,2.00809523809524,2.041,2.01636363636364,2.09136363636364,1.91333333333333,1.95888888888889,1.97913043478261,1.95833333333333,1.924,2.25380952380952,2.5385,2.44217391304348,1.58,1.367,1.54636363636364,1.4005,1.67888888888889,1.69761904761905,1.55590909090909,1.45666666666667,1.42727272727273,1.20571428571429,0.97,1.04434782608696,1.0405,1.0265,1.11772727272727,1.06526315789474,1.06272727272727,1.12470588235294,1.1035,1.1255,1.17952380952381,1.16263157894737,1.06090909090909,1.0152380952381,1.2865,2.99190476190476,4.45857142857143,6.77,8.14857142857143,6.85894736842105,6.24285714285714,4.6175,4.524,5.4365,4.94727272727273,4.96047619047619,5.09904761904762,4.17238095238095,3.8185,2.74428571428571,2.55047619047619,2.60722222222222,2.36590909090909,2.39842105263158,2.28105263157895,2.32636363636364,2.58818181818182,2.50095238095238,1.897,2.0815,1.74809523809524,1.67318181818182,1.7665,1.88388888888889,1.7047619047619,1.716,1.62857142857143,1.43904761904762,1.396,1.37590909090909,1.23238095238095,1.27526315789474,1.26636363636364,1.232,1.17684210526316,1.515,1.66521739130435,1.65764705882353,1.7215,2.00181818181818,2.05904761904762,2.13454545454545,2.10666666666667,1.942,1.985,1.90263157894737,2.07681818181818,1.89166666666667,1.97761904761905,1.93947368421053,1.84095238095238,1.668,1.4952380952381,1.46521739130435,1.17526315789474,1.00952380952381,1.00954545454545,1.00315789473684,0.995909090909091,0.927058823529412,0.970952380952381,0.967368421052632,0.92,0.908947368421053,0.872727272727273,0.670909090909091,0.611904761904762,0.532857142857143,0.480476190476191,0.5545,0.521,0.4295,0.332045454545455,0.274736842105263,0.2795,0.514761904761905,0.690909090909091,0.731428571428571,0.682727272727273,0.517777777777778,0.516190476190476,0.495227272727273,0.44625,0.473055555555556,0.59695652173913,0.471315789473684,0.44175,0.446190476190476,0.379761904761905,0.335909090909091,0.323571428571429,0.378888888888889,0.380681818181818,0.3125,"01009.HK"
