"","symbol","X","et.avg","et.sd","pval.x","pval.h","pval.t","r.squared","first.data.month"
"331","01460.HK",1.003840031395,-0.0245303335207846,0.202660482610867,2.21414906830687e-39,0.697454050325308,1.54106225518117e-05,0.952588175740552,2016-10-01
"332","01461.HK",1.00195486969656,-0.0169641631032142,0.0683315366634606,9.78223576232373e-83,0.431598554079875,0.0426615986610976,0.993978853602298,2015-07-01
"333","01463.HK",0.891676279442354,0.0414451408731343,0.200174226115923,0.00968823345257448,0.551692647507737,0.339253722042882,0.345441067766515,2020-03-01
"334","01466.HK",1.04768122320648,-0.0168796341574684,0.22369778039806,5.67462118628242e-33,0.616966983747514,8.93244790475881e-08,0.951484823138873,2017-08-01
"335","01468.HK",0.99193888531291,0.00534221313132983,0.102284132877736,4.559698209333e-98,0.15910028699082,2.15872537467793e-10,0.983765565423486,2012-08-01
"336","01469.HK",1.01906847486939,0.0174221427167539,0.087563251898761,1.44538090097654e-66,0.373855525499182,0.00436502488204856,0.990706020042855,2016-04-01
"337","00147.HK",0.982608069969102,-0.0149629509045584,0.192459824530107,2.07497782222446e-163,0.197877480334918,8.58021906905189e-12,0.981276455025726,2006-02-01
"338","01470.HK",1.0394719343787,0.00942436412946652,0.144648988525203,1.1701492240277e-39,0.628195072284114,0.421220586226437,0.979491716551368,2017-11-01
"339","01472.HK",1.65774800105435,0.0394944147807853,0.490121762683441,0.0413750225975065,0.920273276699686,0.012079208087369,0.213370013085335,2020-03-01
"340","01473.HK",1.90948995478294,0.0933969602479299,0.0598260033372141,0.0115773417253832,0.206456359728558,0.613054035051873,0.708012816969122,2021-02-01
"341","01475.HK",0.977964896371371,-0.00900229487171389,0.0806790500939096,4.17620221004866e-49,0.181980835684777,0.712479597016039,0.992962896900636,2017-12-01
"342","01476.HK",0.99062291253519,-0.0131154619408104,0.0855917725844493,2.23155605560971e-72,0.711654678624135,0.238216638472904,0.990491610338688,2015-10-01
"343","01477.HK",1.13271651522085,-0.00762271119361583,0.120568565887971,0.000535310595854573,0.777213160368847,0.0759492428701199,0.587464427754178,2020-07-01
"344","01478.HK",1.01788740152917,0.0353341154103018,0.138073058945216,3.78454397549604e-66,0.752940080119935,0.30792426855021,0.975707018550149,2014-12-01
"345","00148.HK",1.00257855687064,0.00674177422076144,0.0812984906256228,2.1361203435528e-234,0.937531783541614,8.97164194299753e-06,0.996737063842619,2006-02-01
"346","01480.HK",0.996009426515442,-0.00562720972183361,0.137277599058464,1.3323320200262e-65,0.401125193427881,8.51999586501031e-09,0.974826425663287,2014-12-01
"347","01481.HK",-1.72544640216782,-0.259067926767872,0.276628793255748,0.436865252742569,0.173172310487408,0.829929898745156,0.294593742601319,2020-12-01
"348","01483.HK",0.995625632650623,-0.00820297464074559,0.127755528440245,7.94152970390848e-77,0.940755020293213,0.000327598764247879,0.976877245704026,2013-12-01
"349","01486.HK",1.01841316285621,0.0136394771865961,0.104449099083998,1.06484681993622e-85,0.56292979774083,3.21621459279802e-07,0.985163696814065,2013-12-01
"350","01488.HK",0.998791309366722,-0.00141435330058165,0.113331748628212,1.70340385626817e-103,0.505353973234577,0.000109809289628457,0.978590339102932,2011-06-01
"351","01490.HK",-0.69295164935428,-0.271954759077122,0.166379372753459,0.648228977792273,0.373680069081777,0.0297526987280406,0.152017254535848,2021-01-01
"352","01495.HK",0.99849027106654,-0.00228649790668261,0.0840136548103373,3.32729105605414e-72,0.589082181346639,0.00022573336769964,0.9909581399887,2015-11-01
"353","01496.HK",1.00688635513603,-0.0183040919949078,0.114609479602509,9.81985105245071e-59,0.86890528378766,4.60278441423238e-05,0.983882386169378,2016-04-01
"354","01498.HK",1.01014423788199,-0.0145183034401989,0.0865414052275084,1.82877723178513e-75,0.235305996960563,0.0663379001676532,0.990564619238113,2015-07-01
"355","01499.HK",0.962797824685331,-0.00936878821994672,0.201064239954263,1.73837864277536e-19,0.443661743186962,0.122867041867504,0.957188864984729,2019-05-01
"356","00150.HK",1.00478360692905,0.0225494597767526,0.15479367698405,1.87507636536425e-25,0.877505826320177,0.0116230686886364,0.97793648596814,2019-03-01
"357","01500.HK",1.03223304634432,0.0154642958733383,0.0835620377311086,4.26606666957996e-80,0.195780032446682,0.5046743956271,0.991309001693439,2015-04-01
"358","01501.HK",0.925423137210888,-0.0436225049602813,0.117783289996641,3.3204222496863e-17,0.398096611549675,0.693591933678161,0.973536203891316,2019-11-01
"359","01502.HK",0.762323063687537,-0.0896864421442298,0.114180223011147,0.00678745689447028,0.954424075672299,0.835991258936993,0.418269922116069,2020-07-01
"360","01503.HK",1.00909805132121,0.00428817238729598,0.0419377154651622,7.98915559332445e-26,0.106078535687211,0.761265303053532,0.995810709237369,2019-12-01
"361","01508.HK",1.00108289597643,-0.0150394068406634,0.0406990892071868,1.67625247402268e-95,0.418281862125668,0.325959371178933,0.997868880258999,2015-10-01
"362","00151.HK",0.993178038352052,0.00240647101615002,0.0595999719979482,1.20871697342545e-190,0.484490326111342,0.00499661713095262,0.995382179555049,2008-03-01
"363","01513.HK",1.00038173112842,0.00682640608423796,0.0848966179364607,2.0120890740658e-92,0.726548552915631,0.547226266103699,0.989831553354201,2014-01-01
"364","01515.HK",1.02397022259379,0.0138035093009171,0.094914105179388,1.43987576198224e-90,0.146855224497369,0.00257716413079479,0.987652358647352,2013-11-01
"365","01516.HK",3.09087596718789,0.248547176832407,0.125506412436671,0.0069960443605416,0.89864141469498,0.909910255142803,0.553527504686196,2020-11-01
"366","01518.HK",1.03050972877393,0.00179111864411873,0.08958047564236,7.778654167708e-58,0.257446308360777,0.00531553849378667,0.991013391964207,2017-01-01
"367","00152.HK",0.997453696467687,0.00327476914772377,0.0659822688438101,6.87783754881344e-251,0.751217259303856,0.00021449037241843,0.99782598838875,2006-02-01
"368","01520.HK",1.03594585140062,0.01900285776706,0.276688158203811,8.88774658684007e-49,0.266598498651075,5.29359373858859e-07,0.908601832221167,2013-12-01
"369","01521.HK",0.985592272422988,0.00234596437986955,0.123455855428968,1.67725472706346e-25,0.497284063398761,0.956697731620437,0.983948653331774,2019-05-01
"370","01522.HK",1.01309535261865,0.00509920197482666,0.107258717384131,4.50511035695461e-99,0.869741594591463,0.0225804406225038,0.982427224279076,2012-05-01
"371","01523.HK",1.04513557826634,0.0820170699551967,0.102251356823628,3.85202725764602e-60,0.491963459368738,0.0327068334579047,0.988237875328643,2016-07-01
"372","01525.HK",0.94789361576198,-0.0288296752415361,0.0692351449570957,5.43156786282427e-19,0.189594311224895,0.559697224239538,0.983425357418241,2020-01-01
"373","01526.HK",1.02294434808739,0.0151530860845461,0.0819343005139421,1.70142820231869e-62,0.185986579057305,0.000254803486475939,0.992087763134897,2016-10-01
"374","01528.HK",1.00325313079476,-0.00815290454084151,0.0652784703114673,2.92254955239752e-85,0.362967117107466,0.0545053178556137,0.994438004426264,2015-06-01
"375","01530.HK",1.01158945727527,0.00722693473060517,0.0896973780558245,2.92018389785349e-75,0.344153258947648,0.924241729134766,0.989823935581967,2015-06-01
"376","01532.HK",1.06502693202689,0.0423206863510319,0.377086122543164,3.47426448929628e-76,0.28837022288698,9.35176490318412e-25,0.871232626143061,2007-10-01
"377","01533.HK",1.0109541423384,0.016147641335177,0.0824221770169688,3.76451954320098e-74,0.842082675643353,2.50048609359259e-09,0.991494764026729,2015-10-01
"378","01536.HK",1.02796902722556,0.0025923934408895,0.138870616780507,2.79969501515029e-47,0.566318523386868,2.92565436824517e-08,0.978611236813613,2017-01-01
"379","01538.HK",0.99508786455489,-0.0189472603363275,0.148042223155718,3.48529607194905e-55,0.44046191608905,8.22124944668329e-07,0.97259611597767,2015-11-01
"380","01539.HK",1.0462816293481,0.035892000577388,0.171566112614409,1.75684705830695e-44,0.734906651024467,3.5366251215472e-06,0.967804821291742,2016-10-01
"381","00154.HK",0.997612972238188,-0.00548965579037457,0.110002444143922,1.50594586996521e-209,0.372148868612359,8.49369979614574e-12,0.993981395461599,2006-02-01
"382","01540.HK",1.01178835112558,0.0223058575921593,0.0608715760022328,1.44818506735883e-43,0.287652357731971,0.476805813042654,0.996466751385976,2018-10-01
"383","01542.HK",1.03597525267409,0.0134543507138257,0.0976421820162863,1.92447867614589e-18,0.949220969010123,0.500171140530153,0.978416503969771,2019-12-01
"384","01543.HK",0.996172377563501,0.000747275326348178,0.0706411811974176,2.51363624577268e-76,0.891991555935455,0.000348234772157674,0.993612132301684,2015-12-01
"385","01546.HK",0.995183451879762,-0.0258367682584542,0.121950471492589,7.80312761753314e-43,0.068324726479905,0.00110205229978175,0.98416002419625,2017-10-01
"386","01547.HK",1.01410885481805,0.0145507107604215,0.0922427494365936,2.87014730635024e-59,0.96296950440711,0.000551856858154388,0.989924990180724,2016-10-01
"387","01548.HK",1.03531105183522,0.08024234604816,0.157099797650766,6.86725409173178e-54,0.87126104811993,0.00279865484948422,0.971436258744035,2015-12-01
"388","01551.HK",1.00191856015656,-0.00187038080107441,0.0415324007773281,1.06255535957868e-69,0.703515312534442,0.50050320825214,0.998029822597608,2017-06-01
"389","01552.HK",1.00860870866944,-0.0089791537129863,0.133817272250692,6.58867708308262e-42,0.341867955466572,0.0940666728269611,0.980927643282473,2017-09-01
"390","01553.HK",0.970995483976885,-0.0147002738787855,0.0887282310151242,1.01943843869694e-18,0.0146318758137045,0.533028316714265,0.980982340443075,2019-12-01
"391","01556.HK",0.99725456702088,-0.0127954568440359,0.0531168556075346,5.11596376457066e-86,0.498919828656046,0.0174383802571403,0.996379309383924,2015-11-01
"392","01557.HK",0.999897734940932,-0.0392750679481162,0.119425370325015,3.14723499640501e-33,0.533525672144154,0.74182041911457,0.985991879470436,2018-10-01
"393","01558.HK",0.972528866804579,-0.032869712476265,0.0917995828116694,7.81216696470612e-68,0.0167713102372612,0.0106629748810433,0.988933557653481,2015-12-01
"394","01559.HK",1.00910243542584,-0.0291950326170177,0.141857612183293,9.20028736218471e-50,0.439993842232237,0.00390312339069742,0.976147773043286,2016-08-01
"395","01560.HK",0.989966175748292,-0.0292811784130294,0.0851561517641965,1.44257561538004e-63,0.233672144381467,0.157735965984958,0.990913671922811,2016-07-01
"396","01561.HK",0.98676471191539,-0.00439652313819161,0.117193421723761,7.18287420096457e-62,0.524746682500197,0.000787686235272265,0.982106617971803,2015-11-01
"397","01563.HK",1.00671655697508,0.046300795664249,0.139387126431912,8.18704772488859e-27,0.861294686842885,0.000498787888165599,0.981981843526228,2019-03-01
"398","01568.HK",0.979227225590816,-0.034808014664331,0.101836898678667,5.73086406832482e-65,0.308436393663366,3.66549067827578e-09,0.986463037857573,2015-12-01
"399","01569.HK",1.00936527192746,0.00523473888184602,0.0950329556994622,3.64199345158762e-54,0.356762428667491,2.18790358771106e-05,0.989616374346686,2017-03-01
"400","00157.HK",0.83599286399549,-0.0293196283593071,0.0351009049666023,0.0391944937813232,0.884792985791254,0.60607473665069,0.487922531748386,2021-02-01
"401","01571.HK",1.05193050507393,0.0638638286712371,0.127750002881446,4.55378643967259e-46,0.469497711301557,0.822112973146459,0.983186564861,2017-06-01
"402","01572.HK",1.04227108722151,0.0295893239892692,0.181708083980249,1.93997740882526e-42,0.607992509517513,1.16305097134312e-08,0.964733026787249,2016-11-01
"403","01576.HK",1.0153702103186,0.0331365001524292,0.0425356965274347,1.84661702712165e-53,0.38732969477449,0.784740172074917,0.998308884589126,2018-07-01
"404","01577.HK",0.991881376616781,-0.0140221158416179,0.0504582171438447,3.99760639801569e-75,0.827602894301199,0.129833656355629,0.99677890614596,2016-09-01
"405","01578.HK",0.992464957877807,-0.0221936643783153,0.0651326787866457,3.38329904072104e-75,0.671830209904203,0.717006627407229,0.994566565975648,2016-03-01
"406","01579.HK",0.96040833368653,-0.00473475300888126,0.105084694955728,3.58762802558594e-57,0.940216270017497,0.0734876240981387,0.985229866521611,2016-07-01
"407","01581.HK",1.01333646296277,-0.0116437524235929,0.126785544380639,7.25937026996743e-50,0.560919571088515,0.651433595330922,0.981744050839894,2016-12-01
"408","01582.HK",1.06601029645635,0.0328889360696409,0.0561926358801389,1.08396863318025e-27,0.142720696771828,0.895853003060757,0.996039422842717,2019-10-01
"409","01583.HK",0.989139202489404,-0.015825357426876,0.0544361740115857,1.63189131885202e-75,0.788509558690217,0.00604269760325976,0.996219445184726,2016-07-01
"410","01585.HK",1.03034133692305,0.0655665049453288,0.111343602468176,2.10860177803208e-59,0.0925847881497303,0.0320869929858507,0.985319164515791,2016-05-01
"411","01586.HK",1.00823781755607,0.0162126602688412,0.0714616526062099,9.74850167814579e-69,0.521525442523615,0.0476343266627553,0.993727528703763,2016-07-01
"412","01587.HK",1.01054463222212,0.0224118928093338,0.114021332652753,3.3097059454857e-38,0.998119563006756,0.85229156207888,0.987859597439159,2018-06-01
"413","01588.HK",0.99787086541755,-0.00734453141799127,0.137708834201505,9.01670757027679e-70,0.429536487221565,9.42653981423657e-06,0.974331107985694,2014-06-01
"414","01589.HK",0.988345295371633,-0.00992964466213211,0.0903312659236355,5.95056961302007e-62,0.900020534177807,0.00111314385439456,0.989645046139402,2016-07-01
"415","00159.HK",0.988769821138001,-0.0111986382564108,0.127907286460352,1.13934290727913e-196,0.800618027307239,1.52290200799568e-12,0.991738503390859,2006-02-01
"416","01592.HK",1.02887855001823,0.0635675090645753,0.245578730979162,3.33696595871201e-25,0.920858854043739,0.0188448962396677,0.947569302127484,2018-07-01
"417","01593.HK",0.976623852112536,0.000531224373589513,0.0715980587582562,1.0837723353602e-20,0.718168407032167,0.112865943127669,0.986763321053457,2019-12-01
"418","01596.HK",0.980023011128343,-0.000359001229035987,0.0680558552931474,1.95673368820659e-31,0.483491514174768,0.892043811705791,0.994530472289983,2019-06-01
"419","01597.HK",0.66560498939467,-0.0348338112445038,0.12260769363931,0.466743173836533,0.918129985765276,0.384564766452987,0.0566443342573083,2020-10-01
"420","01598.HK",1.00884670818745,-0.0161733999990784,0.0983228915709012,1.26202335716129e-41,0.341898307598769,0.068376322593594,0.990758546164372,2018-05-01
"421","01599.HK",1.01769288841305,0.01190010280563,0.0791902479135554,4.11310401355252e-90,0.805788450160201,0.0787184979009237,0.991667609266584,2014-07-01
"422","00016.HK",1.00017849660757,0.00189815311223989,0.0395274230245097,1.14706208357798e-292,0.562941136537545,2.86907429840157e-05,0.999222957066,2006-02-01
"423","00160.HK",1.00482620463533,0.00824826997480391,0.0568263115262477,1.35177097299282e-263,0.532586893929148,1.90219754457009e-09,0.998410050324594,2006-02-01
"424","01600.HK",1.00504502861576,0.0143942835792932,0.0854714214658555,2.48118966521918e-124,0.607223420004526,5.55413449455771e-05,0.987363376578233,2010-11-01
"425","01601.HK",1.07744409155237,0.0195723558966384,0.101900385462766,8.50721173244797e-17,0.86951464449013,0.693370571984417,0.971922895720743,2020-01-01
"426","01606.HK",0.997550237156037,-0.0104133277851634,0.0565073800220808,9.70294561658588e-75,0.289006826029692,0.0390721710829304,0.996023245838043,2016-07-01
"427","01608.HK",1.00585108747458,-0.0053854488750013,0.0923218390261447,3.05677381685625e-58,0.151109200878938,0.108229854269696,0.989754579100069,2016-11-01
"428","01609.HK",0.961485274080394,-0.040406247110321,0.227766609466849,1.56321704380446e-35,0.622519865848205,6.60645017341745e-07,0.936096972722142,2016-10-01
"429","01610.HK",0.993622468692727,0.0040597041354995,0.118637435613126,1.03430696009109e-51,0.481320863009396,4.22594144940888e-05,0.983133831442,2016-11-01
"430","01611.HK",0.979873792375114,0.00442510028864432,0.1800439372375,3.60703003966515e-41,0.719328174112629,0.000100600148451003,0.96089053946893,2016-11-01
"431","01612.HK",0.999442495029316,0.000381733918707368,0.17905744057863,2.98341004393711e-44,0.491050074238722,9.40873426883774e-11,0.960975182479625,2016-07-01
"432","01613.HK",0.955164586018006,-0.0704972642838334,0.165323294485155,1.98095141010003e-44,0.575479029012552,1.75782563566964e-05,0.964241946998918,2016-08-01
"433","01615.HK",1.01444951641773,0.0113352813541079,0.0809877551795248,1.08276341240948e-40,0.974722103565211,0.525972391583475,0.993811039872746,2018-09-01
"434","01616.HK",0.971728958993007,-0.0382611214974919,0.146424781445876,3.78426856447706e-81,0.990318550692816,8.63506580207032e-07,0.96549623380609,2012-07-01
"435","01617.HK",0.948436234025236,-0.0952198392787153,0.131180992458046,1.94097676527736e-47,0.483126418097713,0.0204892876464158,0.977833465157504,2016-12-01
"436","01618.HK",1.0088031139765,-0.000640748421966322,0.0787379513002689,5.10393677451223e-141,0.32835409145188,1.61430059861611e-06,0.988622344177929,2009-09-01
"437","00162.HK",0.998494573976991,-0.0151652349134367,0.120744512040342,4.2048919866766e-202,0.335511820837544,1.02291664942405e-05,0.992769803515192,2006-02-01
"438","01622.HK",0.994474654718405,0.00230362696938493,0.0958365889560131,2.09901026077361e-87,0.634500933427564,0.155653074768018,0.986938318510101,2014-01-01
"439","01623.HK",1.00953404056042,-0.00932619784096986,0.131984256541385,2.43599718058694e-97,0.666834315080925,0.000541424739516882,0.971460322410679,2011-04-01
"440","01626.HK",1.0073582491778,0.0107545536883893,0.150615264598404,7.83077107925138e-67,0.391523989415406,0.0121416747416033,0.969571119362453,2014-06-01
"441","01627.HK",0.995476019436463,-0.0192075567760483,0.0691664730200769,3.25049949285831e-62,0.770724196856055,0.323167774495811,0.994339281602114,2017-02-01
"442","01628.HK",0.99912895235161,-0.00418751700748242,0.0800937287911202,1.74502579258373e-138,0.947735831373324,0.00243559563589532,0.98807511717782,2009-10-01
"443","01629.HK",0.941672225514288,-0.0712824006437428,0.199902763745867,1.03538455595159e-37,0.124792448633141,0.00043887205396559,0.949793307292105,2016-11-01
"444","00163.HK",1.00513432320385,0.00445704217238033,0.0784209370224547,1.60703299363083e-237,0.440290264482692,3.170468107365e-10,0.996978021425773,2006-02-01
"445","01630.HK",1.10396902027427,0.0975689915869554,0.356876973897384,1.59891850831578e-25,0.48612118154438,2.5021263321987e-11,0.890805935242068,2017-06-01
"446","01631.HK",1.02753447661659,0.0313635348768694,0.121193625938023,1.05284805140447e-46,0.632926993594494,0.343988608252903,0.984327647564222,2017-06-01
"447","01632.HK",1.04457923241831,0.0436377228489195,0.207736498814211,2.8713229255139e-39,0.503318844318431,7.9598729031519e-06,0.953654177822908,2016-11-01
"448","01633.HK",1.01193254393081,-0.0224090906728382,0.257264206456241,1.7892695071572e-33,0.734870829846266,6.22871279648986e-10,0.926721079013491,2016-11-01
"449","01635.HK",0.995814150409654,-0.0162051275511832,0.0417967622270682,1.11003715823783e-76,0.0586444975911872,0.162441580569627,0.997880246828768,2016-12-01
"450","01636.HK",0.991949262262849,-0.0256350906231655,0.199820720515475,2.79603370598492e-58,0.74668965457794,1.0425360532187e-14,0.945676803305705,2014-02-01
"451","01637.HK",1.01867411678663,0.0115496987360619,0.087577014671736,4.21049362121062e-58,0.25440683163151,0.401521258997774,0.991208761848678,2017-01-01
"452","01638.HK",0.996116184891744,-0.0206132130163557,0.127892171179199,5.2890413236716e-47,0.143749863980378,0.166697923867327,0.980684944247018,2017-03-01
"453","01639.HK",1.01463249982448,0.0217092448523991,0.114270408440696,7.6709837956688e-208,0.178128210070894,1.04710974195923e-08,0.993722131122144,2006-02-01
"454","00164.HK",2.34261732911384,0.173212667894668,0.149682720049386,0.189966969598083,0.207722260742623,0.834719637958264,0.479224987879904,2021-04-01
"455","01640.HK",1.1893297328822,0.048819360291935,0.258396964520234,2.06442030553883e-12,0.103328262856789,0.000469639498727458,0.915192523587429,2019-11-01
"456","01643.HK",0.538692682035859,-0.0729452195298171,0.0799288286275645,0.465177945567325,0.583309662721664,0.119399976898262,0.132170948282739,2021-01-01
"457","01645.HK",1.45383447238264,0.069296749337942,0.0968287060461993,8.14230983941976e-07,0.139904890246252,0.74638855755832,0.821779965902657,2020-06-01
"458","01647.HK",0.995817099436112,-0.0320314580569226,0.237172056274063,4.35730553580201e-33,0.518623102586067,6.19218721625212e-05,0.938463966044159,2017-03-01
"459","00165.HK",0.990810986138459,-0.00547640603290184,0.0786081745106858,3.64052955962395e-236,0.188214745175889,0.000227411824201288,0.996875080566628,2006-02-01
"460","01651.HK",1.02051716513655,0.0374860557646317,0.0723160451755962,7.93600382066959e-55,0.886677875698444,0.616693162633907,0.994422311647402,2017-09-01
"461","01652.HK",0.948910674990609,-0.0624662595834734,0.175694524887636,3.29499505559567e-29,0.0468531085975067,0.0405176259677595,0.969125795984945,2018-07-01
"462","01653.HK",1.05377765086927,0.000751290715363892,0.176116886997041,3.12809076706469e-28,0.32795463096343,0.000159034515558977,0.972666148224861,2018-10-01
"463","01655.HK",0.993680907070101,-0.0208513396257453,0.102873412730121,2.34277458364731e-50,0.395083558442372,0.000123262301958493,0.987643278814371,2017-05-01
"464","01656.HK",1.02541513910781,0.0500670660458329,0.0996204331400682,3.6779775495711e-55,0.72638778788802,9.6449791874435e-08,0.988941912382488,2017-01-01
"465","01658.HK",0.997931975303344,0.0021988432715177,0.0552572511830947,6.34324334506548e-73,0.65873133824478,0.133398569124441,0.996199059110718,2016-09-01
"466","00166.HK",0.993692922692466,-0.0302402859710114,0.162152637522895,5.27996172424498e-178,0.242508868273622,3.686916035416e-08,0.986909448489079,2006-02-01
"467","01660.HK",0.937750080695518,-0.0385736722972862,0.260331480395679,3.47947308876314e-30,0.346826199541081,2.15585598900545e-12,0.918581562761144,2017-02-01
"468","01661.HK",1.03681318068044,0.00401669281520058,0.146682084292493,2.25375851474558e-76,0.735350089927507,0.000128710378523312,0.971303630819397,2013-07-01
"469","01662.HK",0.98731765189449,-0.00895655286100719,0.109931911401624,5.91567244403043e-63,0.781464352961588,0.000180515165088035,0.984422614525329,2015-12-01
"470","01663.HK",1.02277451584242,0.00505071707723796,0.103964533421281,1.5190902976953e-108,0.92163460460976,2.51553225888355e-09,0.982778529892796,2011-07-01
"471","01665.HK",0.979346540959425,-0.0157658597459182,0.100285656209842,3.8001213960959e-44,0.017071052595122,0.383610167661985,0.989542138279152,2018-01-01
"472","01666.HK",1.01334591425122,0.0188865625121172,0.073025242359133,5.94083492581755e-244,0.721386932446918,0.00710445085862305,0.997420986846894,2006-02-01
"473","01667.HK",1.03301553400088,0.0293980657660368,0.128459151937092,5.39958818828112e-47,0.867215242207942,0.0743651016543016,0.982334084642229,2017-04-01
"474","01668.HK",1.0119069970123,0.000352783967744335,0.0908075607440546,2.08058982173601e-132,0.202125909878257,2.08142133090091e-09,0.984993019341606,2009-09-01
"475","01669.HK",1.00259040191056,-0.0071413637354419,0.123121795399184,1.44494473218769e-69,0.543203408697121,6.44793909195993e-14,0.97996176131994,2014-12-01
"476","00167.HK",1.01743853204491,0.00115279580648258,0.127634602173654,3.81957202413789e-199,0.968635060282463,2.13509288184189e-09,0.992225957644869,2006-02-01
"477","01671.HK",1.01811964369234,0.0151531099110077,0.125512517190276,2.01960930441606e-38,0.651865351883721,0.0486665312301401,0.9853556944243,2018-04-01
"478","01672.HK",1.01823767169659,-0.00257368395251723,0.114442665725381,3.00185188083963e-36,0.489703874288591,0.0384000525599997,0.987969458178228,2018-08-01
"479","01673.HK",1.00623347285591,0.00281454464265834,0.136429703705874,1.66388340458714e-79,0.256947187252176,2.34029318853346e-05,0.973575537806594,2013-05-01
"480","01675.HK",1.00519354686022,0.0156585492689101,0.0661009564571678,9.62118385190923e-40,0.535399787516927,0.12328474712634,0.99564313100122,2018-12-01
"481","01676.HK",1.03313297533959,-0.0066811599602882,0.239356957377204,8.7619646521095e-32,0.615134706543083,3.53836719556844e-09,0.942955062504129,2017-07-01
"482","01679.HK",0.958297814940864,-0.0928174440319885,0.255728613818455,2.31795898633058e-29,0.456128621617691,3.19876905578248e-06,0.925586832406471,2017-06-01
"483","00168.HK",0.997480603296837,0.00625899527816637,0.0732151753847465,1.83003185413058e-242,0.0665805691002099,8.45092459203231e-05,0.9973238612734,2006-02-01
"484","01680.HK",0.988991536944781,-0.0231294929556293,0.104772921501494,2.1010503278434e-88,0.777971988612217,1.04116502310261e-07,0.983719367314566,2013-07-01
"485","01681.HK",1.01426199910199,0.0106378524426309,0.0771662537194143,1.27772430096686e-97,0.511489263103402,0.00574833167773424,0.991776259894266,2013-12-01
"486","01682.HK",1.00853396208281,-0.00818358338759502,0.137546190787042,8.08909008609587e-99,0.378707358778248,3.79187903640875e-07,0.968214833719112,2010-10-01
"487","01683.HK",0.957726430269858,-0.0768320378176038,0.270695717637006,1.35037053895865e-28,0.881225730595668,4.63244071956585e-11,0.915024732670911,2017-05-01
"488","01685.HK",1.03679431703761,0.00230609554463706,0.1382309765608,4.56705714435084e-100,0.508081384334101,2.1721517095383e-07,0.969535906661955,2010-10-01
"489","01686.HK",1.00852837154872,0.0210879432900414,0.0651719737321155,7.06202083135121e-53,0.782503099504136,0.580147260869835,0.99571046442174,2018-01-01
"490","01689.HK",1.00334981127536,0.0142414577634764,0.0766523266731155,1.87065749115391e-97,0.532950565831622,0.150046403988226,0.99166129156204,2013-12-01
"491","00169.HK",1.01310231524138,0.0121813204024439,0.181850526119212,2.24661172081277e-170,0.960298095331358,1.6778347759358e-18,0.984211804309444,2006-02-01
"492","01691.HK",0.967892718345352,0.0282883109684052,0.120186737481542,5.26819873965016e-16,0.528126708136279,0.00150771197928963,0.963889970371934,2019-12-01
"493","01692.HK",1.06114406461947,0.0878511874468524,0.147572886380893,3.77100700834275e-18,0.278942189837208,0.000810801802237395,0.97249960459938,2019-10-01
"494","01696.HK",1.04676697611565,0.0645203314860204,0.161432229321307,7.59327596855981e-39,0.634535553777875,0.000955572938572432,0.973926945416135,2017-09-01
"495","01697.HK",1.0011433652934,-0.0297725873183138,0.103739430999963,1.07982018320381e-44,0.341178028525803,2.47326473093016e-06,0.988722509136993,2017-12-01
"496","00017.HK",1.00276428893961,0.00293086989073986,0.0571505240208971,5.73787983261208e-263,0.0713346561977477,0.000327407197820123,0.998384959658431,2006-02-01
"497","01701.HK",0.835454760718019,-0.149744529247705,0.295032991191702,3.64699323254659e-13,0.889460926620627,0.00219801729812803,0.8770390366415,2019-06-01
"498","01702.HK",1.00498236532193,0.00888893058153097,0.115416458193335,1.64789892582434e-46,0.405823143948725,0.00576524361172084,0.985324288214753,2017-07-01
"499","01703.HK",1.04791019828115,0.0621966678204852,0.115493614732201,1.33761359717412e-30,0.360857942051014,0.731775739905985,0.98818590886081,2019-02-01
"500","01705.HK",1.04237128037429,0.0127396644125412,0.134733789283819,2.12959525774504e-38,0.782365452096145,0.032772102416433,0.983641083596961,2018-03-01
"501","01706.HK",1.06533977352579,0.0512297107570571,0.283045455413465,2.68099569424076e-27,0.169060929435769,3.62294377165344e-10,0.931930247929801,2017-11-01
"502","01707.HK",0.991709121644185,-0.0085170458342096,0.0794067527342952,2.0334287550428e-51,0.300777801939604,0.142326484490221,0.992966984437146,2017-10-01
"503","01708.HK",0.996158928431633,0.00558373515317999,0.13098989902027,2.37103848271568e-195,0.473415940377053,1.26627425159423e-12,0.991467780955103,2006-02-01
"504","01709.HK",1.02686464306537,0.0657265984979213,0.1398737637149,2.26984253876084e-41,0.208841028376963,5.03621031645178e-07,0.979367005963851,2017-09-01
"505","00171.HK",1.00934054600038,0.00202235626968161,0.0780980780703006,3.418580548671e-238,0.849370893600661,2.79033117199568e-07,0.997028046242566,2006-02-01
"506","01710.HK",1.03125017095048,0.0161955596505554,0.0986738202399873,5.02519983997919e-47,0.682739056291743,0.0990754550525065,0.990223165842076,2017-11-01
"507","01711.HK",1.05545566899586,0.0421705923949813,0.153318397009092,1.41652767246038e-37,0.480203820376305,0.000322246394481781,0.978462244795452,2018-01-01
"508","01712.HK",0.990617984926523,-0.0081833665323446,0.125349508682055,1.4261237024565e-31,0.317340479518985,0.262399454494461,0.984104912651444,2018-11-01
"509","01713.HK",0.976349743156647,-0.0140830472062244,0.140341718894904,1.15852916352796e-28,0.0526759836378596,3.79057367090146e-05,0.980358587783279,2018-12-01
