"","symbol","X","et.avg","et.sd","pval.x","pval.h","pval.t","r.squared","first.data.month"
"63","00108.HK",0.972265923002818,-0.0254096563452156,0.155649705415145,1.52819317228387e-179,0.166756151674008,4.91493795441608e-08,0.987411295083712,2006-02-01
"64","01080.HK",1.01829528120094,-0.0120101507175637,0.104219622535738,1.62700029253017e-121,0.617402136227649,8.11509384257165e-06,0.980869303517313,2009-12-01
"65","01082.HK",0.982112807748993,-0.0325401694662984,0.151240978379974,1.68495993218349e-87,0.43168265231333,0.000118438357948576,0.961363939890903,2011-06-01
"66","01083.HK",1.00864787610609,0.0106079835652747,0.0689675658088762,3.26680510900643e-248,0.77282160993324,0.0144710087434419,0.997677607839791,2006-02-01
"67","01084.HK",1.0094869871131,0.0208422137068301,0.0434913137826407,4.63724366486765e-31,0.0107735556595388,0.11970575052514,0.997383885339388,2019-10-01
"68","01085.HK",1.00264439281276,0.00657493198364522,0.080330509823746,1.49591592004849e-126,0.0605532687554824,3.81314697266654e-07,0.988768586254416,2010-12-01
"69","01086.HK",1.02008123923127,0.000927051640373712,0.105185635983661,2.57844380937545e-113,0.723317954668956,0.108947968963789,0.981600445786884,2010-11-01
"70","01087.HK",1.01417668267899,-0.0144878461840094,0.131730307835722,1.3441094787155e-100,0.239045879316739,2.12737198128159e-05,0.970851317807173,2010-11-01
"71","01088.HK",0.995751853676342,-0.00088084161180998,0.058752309281625,3.66618819874035e-260,0.941563677715137,0.38130568912635,0.998269744859078,2006-02-01
"72","01090.HK",1.01636552617261,0.01404512180467,0.0990156505068267,1.83094588897457e-116,0.518876999551314,0.125284036238795,0.983566137672891,2010-11-01
"73","01091.HK",1.00497471609471,-0.00409443693621955,0.127971110579831,1.10019062741064e-101,0.460468607531565,4.6173300729355e-10,0.972291202615473,2010-11-01
"74","01093.HK",1.0003284369309,0.013527431049658,0.0994584716225619,6.52657523648766e-218,0.192117259462007,0.000500381766871239,0.995104653990201,2006-02-01
"75","01094.HK",0.994831425878985,-0.0219093942457375,0.21670544013637,5.82627215052267e-155,0.868498292265198,8.50902933568523e-14,0.976923987405651,2006-02-01
"76","01098.HK",1.00209953275863,0.0073056480386982,0.0760236315007727,8.55470906187366e-240,0.178575663749672,1.00162360837196e-15,0.997143765394149,2006-02-01
"77","01099.HK",1.01387995734705,0.00837901156028195,0.0657630498020965,5.57741480344766e-152,0.527902212641694,0.0951787793246717,0.992122290913779,2009-09-01
"78","00011.HK",0.999458518743641,0.00354678067422361,0.0407841706331195,4.50030527178364e-290,0.0394215047901333,1.5047272051079e-08,0.999171901459466,2006-02-01
"79","00110.HK",1.00687487992289,-0.00794110089769292,0.136508052844429,6.77214921271006e-193,0.619492328898175,2.52810965048915e-09,0.990933823588913,2006-02-01
"80","01100.HK",1.00971466029904,0.0117361149421406,0.0888866897469106,9.38562241651022e-228,0.02772194199537,8.77448536990414e-09,0.996159301850768,2006-02-01
"81","01101.HK",0.996175442679291,-0.0468732020416718,0.135571978319692,4.7823984189835e-98,0.231748698498227,0.00621118466929999,0.968589099137122,2010-11-01
"82","01104.HK",0.989582693347558,-0.012210652249469,0.14810212680257,5.99680922225525e-185,0.717198327944376,1.4610888827025e-11,0.988969908606053,2006-02-01
"83","01105.HK",1.00046034536869,6.22331813992394e-05,0.0970032980677112,6.07777421791959e-220,0.0280020438652346,1.05601867227513e-11,0.995345027287416,2006-02-01
"84","01108.HK",1.01196771357125,0.0252484095829791,0.139215207075899,1.01143554021551e-191,0.241013642346103,1.20495747887252e-12,0.990661885815768,2006-02-01
"85","01109.HK",0.995572637856967,0.00553189556763676,0.0725056717581453,4.20848541329441e-243,0.560244089276185,0.161501917551982,0.997365999306259,2006-02-01
"86","00111.HK",1.00374384773064,0.000580488593156845,0.100855823269515,4.64219718194759e-217,0.363025122171964,4.24551078542523e-13,0.994997362357993,2006-02-01
"87","01110.HK",1.00785259896733,-0.0021005460899024,0.111195455569901,1.41593510576065e-109,0.0616495864134301,7.92272030784029e-16,0.97874480963522,2010-11-01
"88","01112.HK",0.999524822375487,0.00119521179398504,0.118239498425762,4.22724488825679e-105,0.651274204233507,0.516936540546827,0.976073186194827,2010-12-01
"89","01113.HK",1.00650908282866,0.00585308783499621,0.0438647486102554,1.25603145515378e-98,0.377937239584632,0.0536250807955671,0.997513132098475,2015-06-01
"90","01115.HK",1.04973482997502,0.019385759537753,0.122006204769505,4.58382791016072e-102,0.184327387962393,1.25701660539038e-09,0.977321942633477,2011-06-01
"91","01117.HK",1.00549306777535,-0.0014939276039412,0.0912259698961685,2.03256234223244e-120,0.431637631931347,0.00126018226170523,0.985722066067315,2010-11-01
"92","01118.HK",1.0067496842283,0.0165783869255463,0.0732636889042327,3.64965139533364e-243,0.149191185398009,5.54985068243394e-08,0.997371261714308,2006-02-01
"93","01119.HK",1.01606376118117,0.0224224058918711,0.119068709122593,8.69052311556583e-32,0.733104478911814,0.172295942555115,0.986306984033228,2018-12-01
"94","01120.HK",1.00188845332914,-0.00218477174272963,0.0642004749335992,1.79757537104119e-253,0.00337802113231492,2.84998436539929e-05,0.997961242368428,2006-02-01
"95","01121.HK",1.08257633536268,0.157400853887972,0.225718878972948,2.04198098463489e-33,0.391011978769144,5.67984117268347e-07,0.951895304790665,2017-07-01
"96","01122.HK",1.00633710315555,0.0108475046678647,0.0581586822013269,7.6478988157866e-262,0.196482490101795,8.806939041764e-08,0.998340323029889,2006-02-01
"97","01123.HK",1.00611449926503,0.000797508301950299,0.0745360516963206,1.01848616501062e-241,0.149186362440078,1.08408082744983e-06,0.997276005222159,2006-02-01
"98","01124.HK",1.00201137103072,-0.0108817142323028,0.116649089700278,3.56937478463521e-205,0.481613603308552,8.79342073814783e-08,0.993296425003316,2006-02-01
"99","01126.HK",1.01814976789487,0.0308750447629313,0.12215313141244,9.60549752701955e-203,0.0510183732692026,1.62056929763319e-06,0.992890828967644,2006-02-01
"100","01127.HK",1.00724878567313,0.0113135057792639,0.0623319563320114,2.42983965850744e-134,0.0324301900248395,0.000438912414807418,0.993503620102859,2011-07-01
"101","01128.HK",1.00315867799054,0.000419796056280642,0.0853895168153012,2.60493659249468e-134,0.340719039017721,0.734613722087154,0.986627437974879,2009-10-01
"102","01129.HK",1.00395849367653,-0.00597652107560958,0.15715146766127,2.40628734633432e-181,0.896541843559377,8.02436801425132e-12,0.987947566553394,2006-02-01
"103","00113.HK",1.00860813678701,0.010297170163943,0.0740900546615583,2.09585562274707e-242,0.000252621774966211,1.31233932157869e-08,0.99732349049851,2006-02-01
"104","01130.HK",0.994042466019339,-0.0257201267869777,0.171679157258118,1.82955485505774e-173,0.0776776278628891,9.69585028381209e-06,0.985384148969277,2006-02-01
"105","01132.HK",0.998743415225755,-0.00231869218765872,0.122614666839702,6.88875305603267e-201,0.767524872628288,0.0321767042794222,0.992552857506347,2006-02-01
"106","01133.HK",0.999014156734214,-0.00736869541727335,0.098273150288775,8.95259068392728e-219,0.0574159476465013,0.00181946577025301,0.995203149457736,2006-02-01
"107","01134.HK",1.0156751093621,0.0181994665535791,0.255060641514337,2.00538351674615e-16,0.377185638775761,6.77231075279463e-06,0.934450520846696,2019-07-01
"108","01137.HK",0.99863368965965,0.0136305006886479,0.143816655930291,4.86276363383447e-188,0.107001768147402,1.65751221190643e-12,0.989774181571573,2006-02-01
"109","01138.HK",0.9947599839198,-0.00975323924224748,0.0862925074260827,6.07140610953038e-229,0.779468765667757,0.000132360301119076,0.996267829099481,2006-02-01
"110","00114.HK",1.00024409451533,0.00501326619864396,0.0692078776206098,2.97742595039903e-247,0.0021051900161803,4.05353054153456e-14,0.997624066378063,2006-02-01
"111","01140.HK",0.98906275447805,-0.00508239903234482,0.113279662155492,1.72668011421421e-206,0.0597933312442034,2.61377826916537e-10,0.993516677787779,2006-02-01
"112","01141.HK",0.999074019391958,-0.0113059554347079,0.256224088307105,4.62810504983895e-142,0.67331309476776,4.68772703587213e-13,0.968303771938351,2006-02-01
"113","01143.HK",1.01732951993458,-0.00833689176742277,0.283849450662163,1.01290050929332e-59,0.532023701996633,1.42707820460305e-10,0.881145210371357,2011-01-01
"114","01145.HK",1.06789860317117,0.0434638894708844,0.400135104703203,2.04110908299748e-68,0.364058648676726,5.58731377940222e-24,0.846753642350786,2008-01-01
"115","01146.HK",1.00441830522832,-0.0148665444014263,0.0807435188741005,1.43443757003555e-116,0.00230073633273107,0.0587139746994307,0.989371680863356,2011-12-01
"116","01148.HK",1.01818946147564,0.00384110612381278,0.116521889175274,2.25118330577423e-88,0.445817863294388,5.48220513979417e-07,0.980758985190914,2013-03-01
"117","00115.HK",0.990318116414216,-0.0224614532826558,0.119115730566525,1.53825920396717e-202,0.392598039196066,3.66854201094894e-09,0.992846730445807,2006-02-01
"118","01150.HK",1.02087111162864,-0.0137092669217048,0.165965717112778,2.90877764749097e-85,0.630491964188526,1.08195717029442e-07,0.956499455813036,2011-05-01
"119","01153.HK",1.07026261142648,0.0140155958203006,0.0498234997521416,0.0179992004909147,0.904838101388039,0.567311467478654,0.487260228561795,2020-12-01
"120","01157.HK",0.972243148308118,-0.0233776764166691,0.0883603336113165,1.3952029341195e-119,0.479126812015313,0.897940113953129,0.985745675054566,2010-12-01
"121","01159.HK",1.00386165566823,-0.00697633272065077,0.10307608349192,1.26930411527163e-28,0.0898076595384034,0.110189611746076,0.988820352614591,2019-05-01
"122","00116.HK",0.99889053922412,0.00582443575909827,0.0765108267796845,5.11966742469415e-239,0.825216853409334,0.00817466441297356,0.9970877450616,2006-02-01
"123","01160.HK",1.010713773775,0.0182160869806437,0.126627585863283,4.1815835328199e-44,0.00493891573039026,7.49381196146066e-07,0.981733104643242,2017-07-01
"124","01161.HK",1.4843435809243,0.125275094483225,0.098837140978229,0.174428101267989,0.141736282456008,0.385636992766641,0.432684450734155,2021-03-01
"125","01163.HK",1.16292629309449,0.0110245977975781,0.134724197538418,0.00139038424498603,0.645207957550207,0.0247341081989538,0.534512015995717,2020-07-01
"126","01164.HK",1.0055915875797,0.0130256833310354,0.136787687813889,1.25328913848916e-192,0.660635771313878,1.47011999230712e-11,0.990870397890709,2006-02-01
"127","01166.HK",0.996986479423353,-0.0525939589542578,0.222305827726932,4.14214420480532e-153,0.419809822167583,2.53922734343143e-12,0.975859722494635,2006-02-01
"128","01167.HK",3.20972321046933,0.271302375138135,0.0718632977291911,0.000202295069670524,0.086380006012312,0.476964274203094,0.827278607130799,2020-12-01
"129","01168.HK",1.00658805648582,-0.00308529912578066,0.102688779605198,7.82361649555518e-216,0.429151224425279,2.97426709922932e-07,0.994846616735475,2006-02-01
"130","00117.HK",1.01185111403228,0.00655779773628975,0.13313071486376,7.3663984579444e-139,0.211947504225312,1.67407188753287e-09,0.978315213482529,2007-12-01
"131","01170.HK",1.01182326844251,0.0145912706909109,0.0785504029077538,6.27886400023472e-238,0.186002985222257,0.00102551605522924,0.99700948192169,2006-02-01
"132","01171.HK",1.00141564466171,0.00789841018821227,0.103616976362263,1.08793199696069e-214,0.961267475535411,0.000403060471956242,0.994697998361321,2006-02-01
"133","01176.HK",1.00940199461024,0.00930497537992187,0.107470513976608,8.9953452253193e-61,0.214342923894007,3.87789760352734e-05,0.985747763504717,2016-04-01
"134","01177.HK",1.00940625084998,0.0269156756735618,0.0884666102306083,4.11074142148242e-228,0.195673268352565,0.161934449736773,0.996191864331334,2006-02-01
"135","01179.HK",1.53684556162686,0.067418849579971,0.0616573591789111,0.00278101250911479,0.484438040210641,0.194159711396983,0.54659611821136,2020-09-01
"136","00118.HK",1.00181037838959,0.00144082696971274,0.102453036901538,1.23626874718647e-215,0.728595956490791,8.2096708103179e-07,0.994819430228546,2006-02-01
"137","01180.HK",1.00113023325878,-0.0109796848827497,0.138975404355664,5.40089875886113e-191,0.646874859322461,0.000150212946208431,0.990499022134094,2006-02-01
"138","01181.HK",1.00501970014337,0.00450903463072354,0.0732466901461325,2.41264733813179e-128,0.899601606549786,6.89580965273915e-05,0.990925283460186,2011-04-01
"139","01182.HK",1.00693271666923,-0.0241505647664207,0.210500864434799,3.14806057773204e-158,0.924532307828713,3.62547987178946e-08,0.978704241866164,2006-02-01
"140","01183.HK",1.01109822945422,0.0379264916048165,0.118029954514142,1.91253864255737e-40,0.197062029041287,0.0338340856811951,0.986639917692144,2018-02-01
"141","01184.HK",1.00518940269177,0.0243955347993679,0.0944634372602489,1.80892459004252e-222,0.157229166510057,7.43751703065928e-08,0.995624394886915,2006-02-01
"142","01186.HK",0.993973511853061,-0.00674374564572142,0.0817694443882727,2.40788707906732e-168,0.10964719138293,0.00208129070280457,0.991335880398642,2008-03-01
"143","00119.HK",0.993215168687209,-0.00645964975382649,0.101489602275027,1.05909428665706e-215,0.590264010771958,7.2925802572462e-05,0.994827709533198,2006-02-01
"144","01193.HK",1.01056262392092,0.0259986823239184,0.108787215451354,1.71783514301485e-211,0.52725365606206,7.38199553182487e-14,0.994264857471887,2006-02-01
"145","01194.HK",1.01137503434028,-0.0223317763937887,0.1611768765767,6.60516660650146e-180,0.56758383141841,1.9657314030904e-09,0.987510550360985,2006-02-01
"146","01195.HK",0.998755354548544,-0.0158239727297446,0.142408165588025,7.68863352281229e-189,0.421802846054118,8.26987090175822e-05,0.989983395542457,2006-02-01
"147","01196.HK",1.01169750240347,0.0344758609182373,0.116065766121039,2.35492936322892e-206,0.213399968599118,1.97527997857093e-11,0.993493212511096,2006-02-01
"148","01198.HK",1.01473848638012,0.0157918242726509,0.126323913936928,9.11330145074975e-200,0.279626929496103,9.59598728774303e-05,0.992346945141778,2006-02-01
"149","01199.HK",1.00409373217339,0.00130686213068624,0.0641249602104573,9.57407675799358e-254,0.954909465749009,0.0149473194268549,0.997973583104433,2006-02-01
"150","00012.HK",1.00261529727775,0.00471073661272645,0.0433525358847084,2.25320245336506e-285,0.786844638024893,0.0125406854283618,0.999070071719477,2006-02-01
"151","00120.HK",0.995145423021018,0.00360151024883681,0.193028550410967,3.44351712076126e-164,0.67315136392002,3.77187610329334e-08,0.981617504189525,2006-02-01
"152","01200.HK",1.0043246533485,-0.00128675419693436,0.0891034573087262,4.00428998249074e-227,0.175496402468861,0.0388648044737532,0.996098113153566,2006-02-01
"153","01201.HK",1.00118418025391,-0.00817483413516815,0.10808756977019,2.92996089635255e-211,0.475874766660839,2.49626432011983e-08,0.99423219126184,2006-02-01
"154","01202.HK",1.0084901995534,0.0113023985369729,0.102025457147406,1.64908335107213e-216,0.464480630535712,5.35730494174814e-12,0.994931599669869,2006-02-01
"155","01203.HK",1.0052404621706,0.0027496726285521,0.0600409258275769,3.5830989922647e-259,0.0909062152586541,5.53304312271783e-07,0.998227662228455,2006-02-01
"156","01205.HK",1.00283113945486,-0.00428126478853103,0.106613964463498,1.68114987158792e-212,0.577110902676315,2.25325929892531e-05,0.99440346887493,2006-02-01
"157","01206.HK",1.03871519544831,0.0229100974096946,0.100734002872667,1.26777585620839e-108,0.875592829325716,2.9942339351949e-05,0.984591203301646,2011-10-01
"158","01207.HK",1.00582650142489,-0.0106933371461833,0.117726722644592,9.72400589196544e-205,0.922004233647281,1.67742494429876e-14,0.993225995188744,2006-02-01
"159","01208.HK",1.01028561019987,0.00713793657244366,0.104975233954012,2.37837310195656e-214,0.00653453052854174,0.125385080884084,0.994650046648207,2006-02-01
"160","01209.HK",1.55939112021837,0.0868432261369268,0.0578943117417121,0.00558182657245272,0.535150880501444,0.197531354587876,0.61335483712313,2020-12-01
"161","01210.HK",1.01161862635624,-0.0110877509758418,0.122308296745839,7.89244297624613e-95,0.109185686278566,1.86151671243578e-10,0.976580842258616,2012-02-01
"162","01211.HK",1.00361266086228,0.0227387632721024,0.12903469846605,3.62014048041284e-197,0.297472591123617,7.6904728161816e-06,0.991834430034805,2006-02-01
"163","01212.HK",0.996388108932742,-0.00387600622989932,0.0656012654966162,2.81913206886335e-251,0.0169130983981505,0.0302077895900935,0.997847711434624,2006-02-01
"164","01216.HK",1.01514871128035,0.00521729050650349,0.0567569089498704,1.87665537997981e-61,0.00103839923302819,0.00184703257427133,0.996373809038669,2017-07-01
"165","00122.HK",1.01260563438163,0.012502130973715,0.101855755573219,5.67081792332093e-217,0.931357650009204,1.49474114063014e-11,0.994987798304124,2006-02-01
"166","01223.HK",1.01037963830179,0.0095745418511457,0.0749073118752321,1.16883723339695e-241,0.00802935219638489,0.000598867018480243,0.997272953481052,2006-02-01
"167","01224.HK",0.990471680282606,-0.00635683889306873,0.122751101482235,3.96409993544473e-200,0.0644070467756217,1.6097937422962e-13,0.992417678154071,2006-02-01
"168","01225.HK",0.729306900455033,-0.0387303023147345,0.036447114377274,0.260804123620159,0.0531211898223227,0.590869421049389,0.864557061742995,2021-06-01
"169","01226.HK",0.982169454690165,-0.0257551330702218,0.205706054167655,4.42371307036901e-158,0.0834553350252864,1.63709690948292e-10,0.978658564772901,2006-02-01
"170","01229.HK",0.994625298877745,-0.0182243794669933,0.145094546798011,5.26240533966317e-187,0.940628412308962,2.4982932734639e-08,0.989515947942673,2006-02-01
"171","00123.HK",1.00360285968708,0.00740751420264957,0.0705926105610614,6.41602567787395e-246,0.759334415094278,1.22690666565405e-08,0.997542995371799,2006-02-01
"172","01230.HK",1.01030522370835,-0.00898455813398825,0.0874147373884567,7.66879055255076e-124,0.428281132444478,0.00278019306005523,0.986933317043761,2010-10-01
"173","01231.HK",0.993565854812383,-0.0107010184266304,0.126896857385915,3.71105635450933e-97,0.951143319990394,0.00505842957798062,0.972927162884292,2011-06-01
"174","01232.HK",0.986098362114262,-0.029982778990102,0.0688218218603062,6.9753531708652e-112,0.669255277286936,4.70809773583839e-05,0.992633608313041,2013-01-01
"175","01233.HK",0.983508692993722,-0.00814549893487303,0.086321044959011,2.73717238589857e-92,0.404091174752761,0.0690333111649831,0.989091181829325,2013-12-01
"176","01234.HK",1.01277511994957,0.0116304230424426,0.0840846617283824,1.05106424050604e-136,0.807248225188763,3.98531710311347e-06,0.987170771125876,2009-09-01
